Date,eps,sps,prof_mar,lgro,roic,ninc,gmar,cfo,cf,sg,fpe,fpb,pe,pb,mom,cfni,art,ar,goodwill,leve,tar,rc,inv_turn,spread,quick,a_turn
6/30/1996,-0.065110901,-0.076469733,0.058221404,,0.010647427,-0.019638667,,-0.037176975,0.034571663,0.051163218,0.037547861,,-0.167166282,0.021526084,-0.009133385,-0.070313729,-0.018948331,-0.018948331,0.075914934,0.079463316,0.045050068,0.083200056,0.009743411,,-0.225451983,-0.064922526
7/31/1996,-0.060457321,-0.169768126,0.062395758,,-0.046823924,0.139184201,,-0.148079739,-0.027245574,-0.134595366,-0.0125329,,-0.112121106,0.00868751,-0.212009918,0.025875154,-0.00559244,-0.00559244,0.035110761,-0.033474967,-0.095698202,-0.088226027,-0.02909287,,-0.236184444,-0.173895151
8/31/1996,0.084743657,0.115878969,0.074356306,,0.033230524,-0.102103193,,0.208534993,0.041095817,0.002185871,0.068607179,,0.03271345,0.077740384,0.10401283,0.095386048,0.065847331,0.065847331,-0.008143538,0.138922017,-0.033164032,-0.031998547,0.048663243,,0.152027515,0.139728774
9/30/1996,0.287418661,0.313635034,0.129040643,,0.257254383,0.077399203,,0.161119588,-0.021312952,0.118506967,-0.100844525,,0.009392012,0.177310429,-0.131944902,-0.03477621,-0.16037463,-0.16037463,0.03643732,-0.05551613,-0.081671056,-0.024356253,-0.104273301,,0.085285614,0.099364096
10/31/1996,0.037157916,0.010821737,0.248321163,,0.03407795,0.14171665,,0.070033228,0.009341419,0.129158819,0.05688376,,-0.245495089,0.023056422,-0.016548945,0.060647272,-0.116602024,-0.116602024,-0.017144069,0.016182046,0.085229435,0.072561641,-0.04991413,,-0.008686025,-0.075274296
11/30/1996,0.22712547,0.225623784,-0.054884974,,0.204021034,0.015464871,,0.157448413,0.295741691,-0.09297834,-0.008877917,,0.178675608,0.083235551,-0.046741221,-0.032576148,-0.013082066,-0.013082066,0.061425323,0.001495406,0.080728144,0.086642084,-0.081147768,,0.186499741,0.072527173
12/31/1996,-0.083385088,-0.130157536,-0.075575089,,-0.106673806,0.019535593,,-0.087700959,-0.044442337,-0.01111354,-0.096258865,,-0.142094412,-0.00832408,0.10823891,0.058957295,-0.028179896,-0.028179896,0.012922416,0.089080597,-0.036837333,-0.04227297,-0.010656768,,-0.113754259,0.03051694
1/31/1997,0.162921242,0.093836985,0.081500441,,0.133759305,0.001762433,,0.102117036,-0.019798086,0.008897561,0.030061318,,0.047959161,0.18576064,-0.016086111,0.042886105,-0.182406223,-0.182406223,-0.038458902,-0.034836571,0.06463469,0.114817834,-0.017526364,,0.176076799,-0.041434688
2/28/1997,-0.103776468,-0.148648966,0.016715076,,-0.063368524,-0.217529448,,-0.154862688,-0.104737462,-0.122007475,-0.140314806,,-0.052731551,-0.068537716,0.039535431,0.004542992,0.149301346,0.149301346,0.102219541,0.083614831,0.030270193,-0.03320854,-0.086414045,,-0.257551113,0.002859423
3/31/1997,0.034975986,-0.129398625,-0.123922984,,-0.140854084,-0.049644196,,-0.032001627,0.088836241,-0.037906779,0.070071739,,-0.059022012,-0.109805389,0.089409927,-0.002708179,0.080701838,0.080701838,0.010223156,-0.139572516,0.021920493,-0.014073472,0.141546128,,0.00767349,0.10477876
4/30/1997,0.046176768,0.096327965,0.113430521,,0.179593237,0.124864768,,0.02501821,0.169856979,-0.020773096,0.0900749,,-0.203258972,0.239258074,0.182420875,0.015633405,-0.051704996,-0.051704996,0.031377877,0.093607847,0.098860357,0.141752376,-0.022454266,,-0.043127322,0.026636383
5/31/1997,0.184174898,0.208029563,0.060817767,,0.19534905,-0.226571955,,0.164793669,-0.062889057,0.10115945,-0.063567126,,0.075950812,-0.0162021,-0.098836956,0.042832955,0.000530369,0.000530369,-0.056921979,0.043596339,0.0872551,0.204572206,0.000332999,,0.260841824,0.15390983
6/30/1997,0.024020354,-0.046203159,0.024892699,,0.087468478,0.033842103,,-0.062839159,0.075148964,-0.046399117,0.10311775,,-0.118902221,0.18338153,0.046870203,0.013422451,0.053178805,0.053178805,0.044915143,0.128487534,0.124602386,0.108295615,-0.081054934,,-0.16057535,0.086028695
7/31/1997,0.171185088,0.173056011,0.106574447,,0.142342302,0.035178589,,0.09622679,-0.013119493,0.056087104,0.077580271,,0.101058885,0.063125967,0.032206772,-0.056609884,0.061062227,0.061062227,-0.092699762,0.037275976,0.094496194,0.166293638,-0.037584334,,0.169713489,0.065696909
8/31/1997,-0.062995436,-0.175408017,-0.13293949,,-0.120362977,-0.012581324,,-0.0850587,-0.000628324,-0.093696126,0.055023743,,0.014176552,-0.260653841,-0.087732995,0.148530921,0.017162276,0.017162276,-0.038350218,-0.009318324,-0.140930344,-0.17909437,0.081590065,,0.129331847,0.019003087
9/30/1997,-0.041849757,7.39E-05,0.047255451,,-0.050980285,-0.011594966,,0.050589989,-0.002235916,0.057837675,0.009598647,,0.230669968,0.055423479,0.04336417,0.051627727,0.07968828,0.07968828,0.012267597,0.116512191,0.094567533,0.126750535,0.057387248,,-0.067433564,-0.023436294
10/31/1997,-0.053996851,-0.053515485,0.09272164,,0.047133669,-0.033843296,,0.073228938,-0.074908632,0.123941552,-0.100315076,,-0.323142991,0.113613091,-0.06440677,0.027303827,0.073107273,0.073107273,0.040509224,0.017687531,0.053956114,0.064239683,-0.008137452,,-0.236822286,-0.031675522
11/30/1997,-0.025698374,0.03714744,0.109865729,,0.05415515,0.049852452,,-0.024927174,-0.075735509,0.037725336,-0.015293872,,-0.263435645,0.096838601,-0.304494761,-0.074335327,0.059485126,0.059485126,0.009752128,0.110360386,0.106848227,0.116231843,0.018376789,,-0.144260987,0.132517123
12/31/1997,-0.075119272,-0.064618312,0.0851485,,-0.014821456,-0.057261669,,0.038863292,-0.034137707,0.018675028,-0.020074027,,-0.272666906,0.064009075,0.015677228,-0.070002261,-0.040912064,-0.040912064,0.044113246,0.040726381,0.015113949,0.007317316,0.02133879,,-0.246652431,-0.158759829
1/31/1998,0.053549291,0.119154684,0.002388745,,0.017870027,0.001199144,,0.103290957,0.123848711,0.005448483,0.035121347,,0.091650942,0.057226275,-0.079917336,-0.011095551,0.083006489,0.083006489,-0.021768781,0.069914122,0.1149062,0.080120726,-0.009193238,,0.149193595,0.136582928
2/28/1998,0.083130231,0.098697296,0.071160794,,0.080664829,0.034495272,,0.141515169,0.067085296,0.005021985,-0.067076321,,-0.056337728,-0.043805053,-0.021484474,0.042974762,0.058026555,0.058026555,0.00047802,-0.012497238,0.059023717,0.221873263,0.05667643,,0.226606247,0.174064392
3/31/1998,-0.068324334,-0.112593608,-0.029550109,,0.045095132,0.044432749,,-0.031388491,-0.048619135,0.012454104,0.153234607,,0.064692695,0.08699868,0.022711998,0.028647313,0.036153675,0.036153675,-0.030277885,0.219369531,0.100174036,0.096409289,0.024413585,,-0.10135263,0.002272414
4/30/1998,0.085248361,0.053103853,0.073981707,,0.099446817,0.010005934,,0.02749424,0.007658443,0.029683577,0.098741196,,-0.047002464,0.025240261,-0.058270051,0.014137501,0.055087325,0.055087325,-0.014125159,-0.151262836,0.009453741,-0.007932861,0.058479247,,0.137494543,0.059235927
5/31/1998,-0.099430947,-0.138656343,0.013505702,,-0.042333069,0.023934552,,-0.135597221,0.031273229,-0.017705436,0.008248343,,-0.263564341,0.168035127,0.221717295,-0.010252756,0.100170571,0.100170571,0.025311959,0.013663679,0.000348624,-0.056547603,-0.002357581,,-0.249510259,0.00175521
6/30/1998,-0.085944528,0.079162754,-0.008789366,,0.062492341,0.041970465,,-0.03526512,-0.001711808,0.058348409,0.006829351,,-0.067870758,0.097788427,0.13837956,0.034000132,0.05808812,0.05808812,0.004762361,-0.065398173,0.082398844,-0.005267157,0.069762043,,-0.062852363,-0.002017864
7/31/1998,-0.078358975,0.009000651,0.058851444,,-0.016802094,0.02124163,,-0.05867234,-0.037296016,0.07117792,0.078992997,,-0.094073211,0.127514555,0.26361748,0.01817657,0.020450572,0.020450572,-0.066342234,-0.047612184,0.022990772,-0.034273898,-0.014768651,,-0.126735335,-0.031622718
8/31/1998,-0.033000215,-0.140848971,0.030626457,,-0.11174623,-0.018992033,,-0.03920587,0.002335792,-0.070562814,0.015482769,,-0.115253773,0.022754368,-0.102576453,-0.08472646,0.020975408,0.020975408,-0.009934126,-0.118479446,-0.00393305,-0.205766814,0.02888319,,-0.159149824,-0.030646215
9/30/1998,-0.034553496,0.019938535,0.051974033,,0.085303353,0.064414268,,0.033974243,-0.051606749,0.06937189,0.003339564,,0.191644578,-0.007106809,-0.063412828,-0.017897264,-0.086537914,-0.086537914,-0.132115129,-0.111408486,0.106671484,0.054019832,0.094772639,,0.185126222,-0.050459315
10/31/1998,0.058541434,0.117371126,0.052036787,,0.054607267,0.017167794,,0.137051982,-0.028759415,-0.023663341,0.004151446,,-0.032152139,0.074332339,-0.363444969,-0.036597264,-0.046309525,-0.046309525,0.101759765,0.090176885,-0.003794406,0.124563718,-0.056168955,,0.143116674,0.081310544
11/30/1998,0.024004389,0.156994582,0.084103832,,0.104884513,0.088063548,,0.094892181,0.00460032,0.127167798,-0.02453255,,0.09039537,0.048572168,-0.060253548,0.024716598,0.171730457,0.171730457,0.044573874,-0.012836596,0.060137585,0.10389764,-0.03283522,,-0.02391972,0.086989675
12/31/1998,0.179445704,0.20389104,0.113907622,,0.110101472,0.088849295,,0.156968764,-0.053908072,0.205865072,-0.031145344,,-0.104128085,0.14840556,0.451696053,0.020850678,0.117493715,0.117493715,0.01539829,-0.108346084,0.142946273,0.09463422,0.056363158,,0.060958687,0.103259963
1/31/1999,0.018601601,0.120414417,0.023997884,,0.046013549,0.007456108,,0.141854309,0.006914306,0.069158011,-0.058279567,,0.07501841,-0.057943576,0.238663612,-0.030747452,0.037270169,0.037270169,0.021033979,-0.131301976,0.123836402,0.122013273,-0.020615617,,0.219767649,0.116301593
2/28/1999,0.072903772,-0.0546247,0.012864751,,-0.033834671,-0.12042445,,-0.041548123,0.009143263,-0.019597886,-0.031219704,,0.20404952,0.00395971,-0.182342118,0.01859974,0.159622094,0.159622094,-0.110196474,0.003014012,-0.033864472,-0.049776252,-0.052781732,,-0.225314698,0.012778179
3/31/1999,0.057007593,0.052948481,-0.063499923,,0.035933463,-0.05506291,,0.059905455,0.0081704,-0.019693343,-0.024896102,,0.034181592,-0.00784393,0.091361743,0.130964056,0.005923003,0.005923003,-0.060445135,-0.039887333,0.162949782,0.111398904,0.048003419,,0.059130338,-0.098228244
4/30/1999,0.037284665,-0.07030019,-0.017925401,,-0.121925019,-0.022438839,,-0.024122805,0.021783,-0.054447444,-0.006136205,,0.148776428,-0.167010823,-0.304628539,0.068229051,-0.097714263,-0.097714263,0.033406359,0.163296626,-0.118003518,0.012420333,0.046720115,,-0.015667424,-0.178536583
5/31/1999,-0.032107537,-0.014625972,0.088405922,,-0.05561045,-0.042358871,,-0.116401571,0.051855263,-0.014658516,0.038704353,,-0.399001408,-0.010686286,-0.2129778,-0.060452963,-0.054752192,-0.054752192,0.025430966,-0.017836288,-0.006387008,-0.053980521,-0.01886475,,0.080570553,0.06868748
6/30/1999,0.075773896,0.113079988,-0.072749271,,0.117970176,0.137176631,,0.078252208,0.026105058,0.002368508,0.033358025,,0.232712762,0.076924411,0.207192786,0.053121755,0.051471861,0.051471861,-0.038987675,-0.080300408,0.138344334,0.095256012,0.007262797,,0.23262028,0.141301537
7/31/1999,0.126555005,0.045205806,0.055121035,,0.042196479,0.026282761,,0.091027518,0.049708382,0.100984119,0.030023625,,-0.006165331,-0.141390716,0.06863411,-0.014649407,-0.141865391,-0.141865391,0.019294562,-0.199332108,0.015656901,-0.101952052,0.069155034,,0.120894123,0.018096541
8/31/1999,0.100303829,0.008924059,-0.008072528,,-0.028969777,-0.024961616,,-0.010316879,0.012008757,0.011839044,0.01343094,,0.225822797,0.055150962,0.124125881,0.089456417,-0.11128571,-0.11128571,0.014882008,-0.152615371,0.041728653,-0.111781311,0.036316072,,0.186549231,-0.091424444
9/30/1999,0.105026816,0.068375693,0.002597838,,-0.102563317,-0.01116113,,0.101507844,-0.037476543,0.064924923,0.063666403,,0.156114396,-0.339562378,0.059287463,0.127426541,0.061088079,0.061088079,0.161845764,-0.104240732,-0.04833747,-0.019056646,0.030573129,,0.100308323,-0.030263488
10/31/1999,0.07671163,0.187655112,0.170444605,,0.189497673,0.069768716,,0.076098768,0.059103829,0.063343827,0.068401648,,-0.02991131,0.233983608,0.013092406,0.00401094,-0.021089017,-0.021089017,-0.162893813,-0.121383221,0.090928834,0.075695156,-0.032670111,,-0.029563051,-0.11723832
11/30/1999,0.106818803,0.143751258,0.003791252,,0.083407116,-0.003708351,,0.112390196,-0.054628026,0.025150295,0.032017617,,-0.010446885,0.047084131,0.329057393,-0.003889655,0.035970806,0.035970806,-0.027702386,-0.23191693,0.097240017,0.071864333,0.035628348,,0.357473502,0.171307774
12/31/1999,0.015394447,0.155282956,-0.002799876,,-0.023951551,0.00663129,,-0.006866407,-0.007224304,0.088044786,-0.042348119,,0.125805681,-0.214796448,0.337005062,0.108569818,0.018791925,0.018791925,0.044787677,-0.167141728,-0.072573424,0.003396117,0.032573685,,0.308287699,-0.019977511
1/31/2000,0.090192759,-0.038674187,0.139068266,,-0.067291745,0.011885158,,-0.0859412,-0.037973572,0.040031519,0.069611691,,-0.094132473,-0.065977734,0.036247787,-0.031942386,-0.053552005,-0.053552005,-0.129671674,-0.041091141,0.049404169,-0.079709507,-0.028554936,,0.075805995,-0.088617452
2/29/2000,0.127970131,0.136315879,0.088090116,,-0.025327997,0.037153847,,0.058479112,0.027916694,0.103739233,0.035956793,,0.050622241,0.017244318,0.539071281,0.032189374,0.002970125,0.002970125,-0.057749816,-0.23345062,0.040540982,0.007760834,0.000868934,,0.419427753,0.090096461
3/31/2000,-0.026992367,0.06658694,-0.011495684,,0.079171364,0.030200898,,0.112520262,0.086545003,0.074707486,-0.0813524,,-0.009965787,0.023766096,-0.29402892,0.006436563,0.00868334,0.00868334,-0.040806522,0.055297713,0.117221087,0.085738333,0.079476679,,-0.191464319,0.045724614
4/30/2000,-0.139249171,-0.082861122,-0.06639843,,0.004270264,0.001647787,,-0.018931667,-0.065748406,0.054381501,0.020706407,,-0.056038486,-0.023866304,-0.2279253,0.023308283,-0.084012011,-0.084012011,0.000638076,0.149746376,0.066661903,0.019479175,-0.046615328,,-0.139662683,0.038093555
5/31/2000,-0.118822184,-0.029268347,0.021506596,,-0.00747401,0.024790693,,-0.059186824,-0.031957162,0.061330074,0.004918309,,0.128271996,0.105972561,-0.30146659,0.05010469,-0.043466735,-0.043466735,0.023479877,0.122571993,0.057349532,-0.00867823,-0.141245827,,-0.187099167,-0.195640144
6/30/2000,0.1979487,0.226227784,0.080779644,,0.052660987,-0.010933006,,0.013223057,0.08684995,0.058873921,0.073212469,,0.060556715,0.073170622,0.268756723,-0.031702243,-0.063371057,-0.063371057,0.037441707,-0.13114939,0.069755441,-0.012095231,0.091336861,,0.26287587,0.061402534
7/31/2000,-0.065079827,0.001238446,-0.032814191,,-0.1072908,0.006259036,,-0.106977364,-0.036395504,-0.000225331,-0.062690246,,-0.18753425,-0.130117377,-0.147606229,-0.010080354,-0.011303417,-0.011303417,-0.055831789,0.046379706,-0.099686376,-0.12010247,-0.006640082,,-0.177508812,-0.109907686
8/31/2000,0.173376643,0.156357677,0.107272107,,-0.023343738,0.036722819,,0.113016353,-0.028254656,0.20636337,0.089258458,,-0.044672891,-0.112742119,0.121070696,-0.012906259,-0.157306168,-0.157306168,-0.05354992,-0.07971796,0.034688126,0.129228761,0.108660727,,0.233404909,-0.097007629
9/30/2000,-0.035500208,0.011773693,0.009170494,,0.002945535,-0.012014338,,-0.107756757,-0.107051137,-0.029066964,-0.03484383,,0.016535198,0.106146167,0.244436965,-0.023297356,0.022162884,0.022162884,-0.045220434,0.188615495,0.04887662,0.005308802,-0.196565851,,-0.261890115,-0.027584311
10/31/2000,-0.073964389,-0.072250325,0.057485357,,0.078814715,-0.041301172,,-0.063685896,-0.129575313,-0.113962684,-0.009311952,,-0.227495038,0.100663283,0.059619716,0.031080058,0.082935528,0.082935528,0.113422472,0.105853588,-0.0810719,-0.000553468,-0.098778794,,-0.215081651,0.084893195
11/30/2000,-0.133775035,-0.236487495,0.090084532,,0.016436408,-0.195689828,,-0.065334298,-0.017480235,-0.176942344,-0.010702956,,0.07485555,0.038355264,0.055921327,0.070054085,-0.005202629,-0.005202629,0.008177846,0.210224843,-0.092994633,-0.135910478,-0.04657785,,-0.350942637,-0.021937658
12/31/2000,0.028724152,-0.125652615,0.138242566,,0.007381289,-0.0341973,,-0.002619105,0.006899475,0.054608342,0.022992226,,-0.100753739,-0.006516085,0.074866432,0.047317513,-0.008884021,-0.008884021,-0.034769376,0.167690769,0.013434249,0.122639741,0.093669683,,-0.031013367,-0.007693064
1/31/2001,-0.03263105,-0.071210688,-0.096272652,,-0.051493659,0.03078355,,0.113535421,-0.164788449,-0.18868034,0.010733984,,0.086907229,-0.062821858,-0.58623714,-0.019358986,0.103107109,0.103107109,0.039534857,-0.122452013,-0.008906868,-0.01445833,-0.030663941,,0.142808501,0.1209174
2/28/2001,-0.136407553,-0.296565104,0.20900897,,-0.024899252,-0.193289699,,-0.239741177,0.172721472,-0.188862993,0.047195808,,0.058594135,0.029980725,0.42992912,0.050596743,0.026220935,0.026220935,-0.003766065,0.283883622,-0.212631613,-0.16284422,0.018032601,,-0.572332129,-0.037916838
3/31/2001,-0.125440323,-0.29400535,0.267351815,,0.095503922,-0.168376838,,-0.19202588,-0.012667366,-0.164341121,-0.013555864,,-0.057895077,0.004093894,0.28638025,-0.020265405,-0.048266454,-0.048266454,-0.114777815,0.107375586,-0.154555305,-0.136598236,-0.044007862,,-0.448687516,-0.030147025
4/30/2001,0.135664525,0.231590476,-0.044987936,,0.053934214,0.058123882,,0.115617713,-0.026352632,0.139361156,-0.028032494,,0.067618649,-0.151692769,-0.334603496,0.023898512,0.027708077,0.027708077,0.005739997,-0.091242074,0.088811706,0.181313454,0.068458974,,0.417698493,0.100249198
5/31/2001,-0.131709584,-0.157918519,0.163589425,,0.020975409,-0.043642893,,-0.208143102,-0.039801375,-0.173646482,-0.031226128,,0.160599246,0.031434336,0.289696255,0.005556531,0.089476728,0.089476728,0.020219158,0.130123122,-0.173396231,0.07557989,-0.169689655,,-0.340260749,-0.032083002
6/30/2001,-0.045150657,-0.115801252,0.112414273,,-0.034503141,0.087713857,,-0.100445017,-0.054819415,-0.208036134,-0.009656296,,-0.06212945,0.014533018,0.113355667,0.018369987,0.035155099,0.035155099,-0.076553417,0.000433294,-0.177848577,-0.066317093,0.04662659,,-0.051118921,0.034095438
7/31/2001,-0.061752638,-0.187909442,0.04855847,,0.002914789,0.023470685,,-0.108058207,0.048657313,-0.033011014,0.027900335,,-0.016231002,0.021745631,0.158691034,0.030695381,-0.042043946,-0.042043946,0.07460281,0.153600103,-0.103069467,-0.064771938,-0.174509546,,-0.252450124,0.095973679
8/31/2001,-0.056992399,-0.334284977,0.144007362,,0.047584578,-0.03978977,,-0.09626159,0.068534128,-0.032314556,0.058736933,,0.115635105,0.051937001,0.416649879,0.070360236,-0.023818712,-0.023818712,0.032580388,0.146173198,-0.345686863,-0.122935229,-0.058801216,,-0.265394307,0.009794961
9/30/2001,-0.018539081,-0.188694627,0.17486116,,0.008002649,-0.048666919,,-0.15696979,0.003466358,0.112348027,0.034389294,,0.125384453,0.154910888,0.337321256,-0.075404705,-0.038553308,-0.038553308,0.012401692,0.111411227,-0.14756207,-0.182487185,-0.070726023,,-0.367342494,-0.060582247
10/31/2001,0.020487514,0.035523811,-0.287764396,,-0.100706568,-0.062478284,,0.1524074,0.013657277,-0.209809517,-0.046704733,,-0.01946406,-0.011549452,-0.261956789,0.061508458,0.036968223,0.036968223,0.043765166,-0.130384113,0.086914754,0.048874629,0.03302914,,0.419339928,0.03446454
11/30/2001,0.000977183,0.115592226,-0.219651762,,-0.082753309,0.031315011,,0.076118054,-0.092326248,-0.267195096,0.003441256,,-0.027601275,-0.020730348,-0.309012535,0.031837101,0.02740082,0.02740082,0.050158825,-0.134996907,0.090673698,0.100689858,0.026717123,,0.23526529,0.11207553
12/31/2001,-0.018106918,0.175966486,0.125458904,,0.062478073,0.04692609,,0.042179457,0.050372022,0.057156984,-0.011195506,,-0.061457206,-0.039048853,-0.061187328,-0.000199229,0.045081951,0.045081951,-0.088894464,0.053771677,-0.040223654,0.089961398,0.095633576,,-0.072859048,0.077467389
1/31/2002,0.007783051,-0.138420318,0.110819677,,-0.030363679,0.084437745,,-0.088536568,-0.061527074,0.045854784,-0.048174803,,0.046381713,-0.090736218,0.090322618,0.043083299,0.069031838,0.069031838,-0.08435868,-0.076131691,-0.126623513,-0.055319539,-0.07429272,,-0.099315908,0.129636559
2/28/2002,-0.075379734,-0.132795492,0.329739528,,0.054174982,0.0393909,,-0.151178864,0.018295845,0.165592653,0.010476998,,0.037693235,-0.11825191,0.12155231,0.009304,-0.001861589,-0.001861589,0.020748401,0.091743554,-0.267504148,-0.023749989,-0.072022975,,-0.356629019,0.079282333
3/31/2002,-0.051344762,0.089083613,-0.181875767,,0.014038811,-0.058301213,,0.153977713,0.011633763,-0.207233936,-0.077614598,,0.021031433,-0.126824571,-0.356635401,0.016933133,0.051736754,0.051736754,-0.063696491,0.0327681,0.128745741,0.051805063,-0.044594216,,0.135161549,-0.079189075
4/30/2002,0.025202726,-0.092200508,0.18446627,,0.055849388,-0.028208851,,-0.123690998,0.043706164,0.219793956,-0.008782714,,-0.078917238,-0.064559368,0.091314799,-0.053495753,0.084709481,0.084709481,-0.091258302,0.052234004,-0.248448453,-0.107943789,0.007685948,,-0.278722645,0.181441024
5/31/2002,-0.031150798,-0.004415582,0.125112627,,0.087125636,-0.007301556,,-0.067288571,-0.043576687,0.256933756,0.058408724,,0.057747795,0.064234601,0.040960481,0.029808094,0.082797962,0.082797962,-0.042619569,0.080490706,-0.182406126,-0.081587865,-0.121333401,,-0.150699566,0.03172644
6/30/2002,-0.027116961,-0.066067048,0.156768,,0.054469482,-0.027038553,,-0.118762874,-0.0281611,0.154444658,-0.019153389,,-0.077799325,0.037049022,0.35623774,-0.028423009,0.048943888,0.048943888,-0.120550639,0.001344224,-0.255322375,-0.126553415,-0.080624969,,-0.288907494,0.063899693
7/31/2002,0.081924926,-0.007000313,0.03369464,,0.073639719,0.053680454,,-0.010113563,-0.052677122,0.036218697,0.004036423,,-0.035854166,0.071943283,0.12999314,0.011487122,-0.019357534,-0.019357534,-0.068597502,-0.080772901,-0.05854351,-0.125700423,-0.085394073,,-0.017003072,-0.024541632
8/31/2002,0.049286371,0.120370084,0.053441665,,-0.027465045,-0.131335275,,0.106421559,0.006906742,0.006252931,-0.031450155,,-0.196993356,0.014540348,-0.071354602,-0.007694378,-0.033465349,-0.033465349,0.081066079,0.134325438,0.027132738,0.010951188,0.093169694,,-0.111435807,-0.084219962
9/30/2002,0.091525347,0.095256106,0.220285227,,0.13622069,0.025325703,,-0.010331021,-0.025004039,0.23245202,-0.013314628,,-0.249267839,0.131071032,0.428539504,-0.124804555,0.059419615,0.059419615,0.0371376,-0.062448989,-0.250617597,-0.119416229,-0.108725918,,-0.264664014,0.115891049
10/31/2002,0.035241898,0.041102638,-0.063888564,,0.003951595,-0.020952721,,-0.033691025,0.004146047,0.014603897,0.021927017,,-0.012626907,-0.019302306,-0.133048748,0.028391487,0.005888926,0.005888926,0.041283836,-0.004515908,0.180522802,0.170170134,0.055483269,,0.166298364,0.035303224
11/30/2002,-0.065935168,-0.065721165,-0.135299859,,-0.089390035,-0.011913119,,-0.086813794,0.026251597,-0.062883335,0.00651783,,0.152192991,0.032986389,-0.318898689,0.026388692,-0.028566972,-0.028566972,-0.009354057,-0.06266137,-0.009743024,-0.149624752,0.044533726,,0.086268495,-0.107417225
12/31/2002,0.124314963,0.084067694,0.217178579,,0.048669932,-0.042892264,,0.046832622,-0.025849648,0.046597622,-0.021047467,,-0.31937086,0.015100272,0.194793707,-0.033271365,0.007998836,0.007998836,0.066496628,0.1760856,-0.252961345,-0.011275654,0.040770005,,-0.319137181,-0.028868063
1/31/2003,0.157378134,-0.035059386,-0.081930076,,0.021065422,0.064166674,,0.064353011,0.038182622,-0.07303556,-0.007968041,,-0.139612999,0.049332969,0.102966788,0.044760966,-0.047264221,-0.047264221,-0.063242147,-0.031027277,0.064375488,-0.064226011,0.037954919,,0.044487617,-0.093803372
2/28/2003,0.128943345,0.154409814,0.076116337,,0.045430708,0.028047496,,0.056738893,0.02934792,0.195131502,-0.014284582,,-0.143822615,-0.006556838,0.146567219,-0.043507217,-0.072795908,-0.072795908,-0.047137246,-0.115564446,0.054088058,-0.007140697,-0.08808961,,0.146107947,-0.031190829
3/31/2003,0.157825103,0.033240856,0.104665463,,0.070966019,-0.036802854,,0.026855093,-0.015031898,-0.029919125,-0.09712875,,0.024736071,0.090698074,0.066509019,-0.1776596,0.081023825,0.081023825,-0.051283901,0.044096552,0.007757099,0.029429525,-0.141829293,,-0.066828753,0.075118527
4/30/2003,-0.107873488,-0.045797464,-0.164581205,,-0.071386956,-0.061117739,,0.049772454,0.036518004,-0.076122941,0.06079587,,-0.074495124,-0.026144844,-0.067373408,0.04505365,0.014800982,0.014800982,-0.016395483,0.031274208,0.08986806,0.050692241,0.057761235,,0.122562728,-0.062171069
5/31/2003,-0.067191187,-0.109605559,-0.080885823,,-0.101654095,-0.00886695,,0.006680106,0.056003663,-0.005730816,0.016768029,,0.013463171,-0.032625076,0.146263319,0.128451628,-0.043121739,-0.043121739,0.054243144,0.049395176,0.048734076,0.050575263,0.127044689,,0.153524966,-0.009741815
6/30/2003,-0.007682564,-0.004997951,-0.120370154,,-0.027551604,0.106108679,,-0.005970869,-0.017794227,0.053664874,-0.079708342,,-0.106616206,-0.061560653,-0.092282695,0.015683484,0.116549335,0.116549335,0.084947114,-0.032721979,0.033988182,0.082548945,-0.043399702,,-0.024001867,0.178603365
7/31/2003,-0.065747342,-0.005669228,0.094104385,,0.053974064,0.001654732,,-0.021349661,0.031702525,-0.094822508,0.007476728,,0.030482328,-0.032132255,-0.116267337,0.001793462,0.011429472,0.011429472,0.078649006,-0.056423287,-0.046182058,0.048680054,0.056117619,,0.069961366,0.06364913
8/31/2003,-0.099714224,0.032742712,-0.188528758,,-0.079776147,0.084240728,,0.00510017,-0.0142186,0.181587161,-0.057598577,,0.119788701,-0.040056483,0.132863587,-0.008608098,0.09100839,0.09100839,-0.061838825,-0.022091774,0.090567248,0.057496032,0.23097459,,0.222737838,0.145007957
9/30/2003,0.12135788,-0.003057378,0.132139355,,0.030287179,0.044925171,,-0.001990636,-0.036155337,0.072557837,0.040651338,,-0.004848894,0.050636144,-0.10265118,-0.093767066,-0.179776465,-0.179776465,-0.062505034,0.119126389,-0.029201094,-0.018373969,0.058344683,,-0.245988811,-0.194579787
10/31/2003,-0.083281317,-0.043533849,-0.071015931,,-0.057883304,0.141722002,,-0.059670047,0.02369806,0.005056497,-0.010875342,,-0.024443931,-0.204902276,0.200717091,0.063462208,0.019452072,0.019452072,-0.055732221,-0.033616792,0.05369604,0.058310191,0.012635868,,0.198421352,0.009056519
11/30/2003,-0.004787259,0.026767102,-0.175797875,,-0.049619604,-0.028184218,,-0.122800045,0.000173745,-0.078815851,0.024988862,,-0.025468825,-0.122634187,0.158617345,0.006759485,0.069259648,0.069259648,0.060864852,-0.048951473,0.0087232,0.0718189,0.378724258,,0.116572487,0.09210497
