Date,eps,eps,sps,sps,prof_mar,prof_mar,roic,roic,ninc,ninc,cfo,cfo,cf,cf,sg,sg,mom,mom,pe,pe,pb,pb
2003/1/31,-0.076959748,0.005040023,-0.141958137,0.177173476,-0.294973085,-0.285345909,-0.09157468,-0.172879283,0.059494282,0.094285312,0.034316807,0.19215171,-0.174007826,-0.028132213,-0.38286087,-0.195927387,-0.273617422,-0.416757101,0.068001961,0.057116777,0.003938716,-0.033834546
2003/2/28,0.060692112,0.049889805,0.074000653,0.097136771,0.130944998,0.163572308,0.030831072,0.065551899,-0.083851733,0.123337586,0.101558933,-0.091764822,0.054719527,-0.076948667,-0.009955818,0.098520621,-0.176947428,0.106976461,-0.152104862,-0.168228282,-0.042245544,-0.083827549
2003/3/31,-0.034978639,-0.016561061,-0.210631642,0.207070479,0.092663692,-0.096015487,-0.054715376,0.011095697,-0.113378063,0.166036655,-0.169521932,0.013857948,-0.085215825,-0.014028891,0.119472308,0.002584897,0.171583222,-0.042431209,0.03663181,-0.005834888,0.000247389,0.027708687
2003/4/30,-0.151329418,0.099379556,-0.325220887,0.002154366,0.39353428,0.187134159,0.121649579,0.331607063,0.03037259,0.069017113,-0.391701704,-0.072549664,0.032574844,0.015547052,0.233693433,0.267872672,0.223733022,0.024155781,-0.229862561,-0.096983314,0.02696165,-0.022544994
2003/5/30,0.021379979,0.018565985,0.149977114,0.10823678,-0.211160545,0.098451206,0.055752896,-0.194529283,-0.074993023,0.090952403,0.352831229,0.122742254,0.003682064,0.009830863,-0.241845054,-0.172224359,-0.464152009,-0.099956013,0.048480575,-0.042188349,-0.064681745,-0.128722643
2003/6/30,0.061591208,0.051752165,-0.144855362,0.013579397,0.107842592,0.223001559,0.014577943,-0.010696595,-0.052378311,0.112133824,-0.114520042,-0.123916071,0.356838989,0.001820277,0.129167523,0.278584687,0.174153997,0.066934969,-0.232752199,-0.165972179,-0.044991271,-0.054874502
2003/7/31,-0.22600831,-0.050192595,-0.045460819,0.061826758,0.163225546,-0.045743888,0.109447126,-0.119143028,0.047583575,0.093112645,-0.100236582,0.102400453,0.108368242,-0.143108557,0.252988182,0.210644443,0.098702484,-0.028979586,-0.036368008,0.041121657,0.062539696,-0.012515701
2003/8/29,-0.063975321,0.087997402,-0.154138641,0.05093289,0.148038639,0.23885809,0.075819679,0.091706822,-0.037864651,0.09788884,-0.251773085,0.06907463,0.205056307,-0.06146737,0.077333896,0.102745891,0.422067588,0.355024795,-0.145568901,-0.161650121,0.018806111,0.018099503
2003/9/30,0.056456549,-0.054055796,0.005590367,-0.027500859,-0.020665086,0.171009459,0.131674835,0.193503379,0.016660853,0.116180829,-0.049813737,-0.021157321,-0.098016679,-0.102824143,-0.053595397,0.032747259,0.235340838,0.01637296,-0.005451594,-0.063043864,0.176948586,0.130430805
2003/10/31,0.095776344,0.20333208,0.154392965,0.17930979,0.066247976,0.047203693,0.030249286,-0.039227227,-0.165415619,-0.077466962,0.063549207,0.258666869,0.193890043,-0.011182641,-0.043466044,0.097203238,-0.096574485,-0.229190441,-0.100404357,0.121659715,0.045057924,0.054322531
2003/11/28,0.008414134,0.090343936,0.048636451,0.189816651,0.268652167,-0.032734808,0.249017487,0.227531233,0.010362686,-0.036717021,-0.126268786,0.006857526,-0.030496926,-0.022355756,0.244658803,0.221839537,0.460403716,0.372006692,-0.144434331,-0.074757151,0.123707323,0.124284018
2004/1/30,0.104031357,0.065261018,0.053507317,0.07763439,-0.248875388,0.063592873,-0.079299867,-0.027683224,-0.071456235,0.158734159,0.060216698,-0.4620144,-0.005460679,0.034418178,0.019805774,0.005183894,-0.166893823,-0.342487576,0.201213707,0.054613718,-0.053679646,-0.042662109
2004/2/27,-0.071741282,-0.276271604,0.045470196,-0.131357387,-0.319694336,-0.051927968,-0.126873089,-0.236470496,-0.026733771,0.158065054,-0.035484389,-0.082891417,0.02015135,0.118861291,-0.027184631,-0.02517066,-0.244947195,-0.438985969,0.071315255,0.015585099,-0.002745401,-0.128933474
2004/3/31,0.034378616,0.161561241,0.115695951,0.020851827,0.246395408,0.008362827,0.139162347,0.126265516,-0.078006,-0.100000592,0.069097516,0.069954889,0.051429517,-0.053152072,0.065625204,0.12881758,0.155370935,0.135166365,-0.168270405,0.030255867,0.064405966,0.069945623
2004/4/30,0.251013423,-0.045098891,0.167786867,-0.118754093,-0.08011228,0.040962747,0.022364353,-0.031711542,0.096271033,0.086440431,0.204354086,0.045292148,0.065009892,0.055564253,-0.164951044,0.126157159,0.172313239,0.194926706,-0.021149871,0.107205871,-0.020641548,0.000220444
2004/5/28,0.182264122,0.020179024,0.262474641,0.161038331,0.066593123,-0.139478206,-0.025511743,-0.014195342,0.041118416,0.063327438,0.049745504,-0.023162735,0.063909708,-0.040603127,0.247846082,0.161536843,0.125794593,0.116119349,-0.078991681,0.161397774,-0.029181017,0.010204251
2004/6/30,0.097693348,0.271147637,-0.064526401,0.055054521,0.107311936,0.084717798,0.142426881,0.09395063,-0.081164647,-0.103750265,0.090816904,-0.066235752,-0.010101145,0.004223683,-0.295828872,0.193088138,-0.06163437,0.118541274,-0.010992297,-0.020605799,0.024349548,0.09831865
2004/7/30,-0.092540342,-0.098426874,-0.142285064,-0.021799278,-0.20638445,-0.060678163,-0.175635928,-0.115243381,-0.07858277,-0.104312559,0.095143758,-0.024736959,0.023195395,-0.013723646,-0.025227595,-0.190364535,0.003981226,-0.20128814,0.054496408,0.147941765,-0.060949135,-0.048919803
2004/8/31,0.0093198,-0.113256734,-0.124284794,-0.205614074,-0.032201522,-0.170124923,-0.154170468,-0.231450027,0.105627525,-0.021985659,0.142337966,-0.049234338,-0.001734776,0.086769857,0.054929998,-0.07452916,0.05413819,0.115313292,0.008326611,0.107580514,-0.063030462,-0.02724619
2004/9/30,0.07425964,-0.189439559,0.056040651,0.016749464,-0.188259873,-0.03299308,-0.074146981,0.072929424,0.218300062,0.077680423,-0.034771661,0.038726045,-0.062667043,0.08847932,0.05781659,0.040879267,-0.134092438,0.021766066,-0.026284845,-0.077257032,-0.063630385,-0.072942036
2004/10/29,-0.258790729,0.050377145,-0.001126355,0.097103969,0.077449746,-0.032946812,0.008045174,-0.009961765,0.137974002,-0.02105517,-0.103975481,0.206716473,0.035256877,0.197323289,-0.187850378,-0.013238288,-0.140850025,-0.016419143,0.133031054,0.13908749,-0.062699108,-0.033609001
2004/11/30,-0.129596934,-0.023422359,-0.093089935,-0.032169488,-0.124940016,-0.092386476,-0.180716313,-0.02867504,0.073282657,0.203524531,-0.10430236,0.003765133,-0.046181538,0.101008916,0.325187233,0.004950264,0.126419686,0.138865885,-0.038047317,0.167301059,-0.130562951,-0.010669523
2005/1/31,0.207616163,0.043276812,0.132878243,-0.068425995,0.167268758,0.086315489,-0.01587906,-0.059412966,0.010510303,0.053839193,0.116568999,-0.13853095,-0.003047511,-0.116406555,0.110568851,0.056844577,-0.117956069,-0.047257011,0.002585369,-0.002475412,0.113991352,0.041794012
2005/2/28,-0.061625637,0.038199675,-0.082070529,0.009227048,-0.17367048,0.100336016,-0.212290641,-0.09271885,0.230652265,0.094316872,-0.17652063,0.010051881,0.052578691,0.179201378,0.07862685,-0.056408097,0.106519646,0.343354374,0.103385592,0.159598566,-0.160077903,-0.1183515
2005/3/31,-0.058030029,-0.100186334,-0.055535245,-0.051497419,-0.214132158,-0.113311511,-0.140073973,0.085725495,0.036359181,-0.126264431,-0.241254333,-0.007252895,-0.002395138,-0.036833163,-0.112072268,-0.105889232,0.195074373,0.189268397,0.007178305,-0.111250704,-0.066082256,-0.020076136
2005/4/29,-0.201650021,-0.075708584,-0.055505592,-0.016122295,0.057786831,-0.077741868,-0.090646619,-0.058309035,-0.095564279,-0.053457792,-0.101225507,-0.001999246,-0.014711915,-0.233137077,-0.042831012,0.081241978,-0.198756943,-0.292408985,0.017531808,-0.221935589,0.122773331,-0.172678076
2005/5/31,-0.161749608,0.015378465,-0.189196209,-0.140717831,-0.07696143,-0.025462904,-0.105391596,-0.060032997,0.16852921,-0.026866862,-0.088842225,0.026172233,-0.025434483,-0.053821059,0.131667195,0.038135718,0.086570937,0.072894337,0.077456518,0.104558933,-0.03800521,-0.015696488
2005/6/30,0.214424312,0.177667113,0.210911672,0.175182171,0.148282087,-0.398170582,0.012975979,0.14900422,0.097203756,-0.096436533,0.072476911,0.057664445,-0.043198936,-0.085958954,-0.12014331,0.170246961,-0.165522049,-0.197346511,-0.109857532,-0.282070665,-0.098554496,0.122811589
2005/7/29,-0.146599948,0.038240025,-0.062718259,0.108613537,0.07520053,-0.08329831,0.078634838,0.084774319,0.035630667,-0.014063247,-0.160246562,0.049191646,0.083960865,-0.041054805,-0.098854457,-0.012440068,0.101305204,0.009794571,-0.062979897,-0.068474093,-0.046884428,0.090504365
2005/8/31,-0.091234965,0.190003988,-0.01168951,0.147825612,0.098610781,-0.111508369,0.134216154,0.276050727,-0.057358602,0.045396218,0.00962329,0.067972329,-0.109199273,-0.102121115,-0.184341443,0.067274083,-0.20358366,-0.064831533,-0.118566254,-0.046320819,0.018139506,0.195390369
2005/9/30,0.02754866,0.167433898,0.106319419,0.127340883,0.276603371,0.106672617,-0.100367537,-0.095336534,0.082632029,-0.050486725,-0.025749929,0.142637376,-0.023655265,-0.042455308,0.27682655,0.148690679,0.04580842,-0.01085802,0.029282438,0.117991256,-0.014722617,0.006766935
2005/10/31,-0.067658893,0.025942007,-0.348976353,-0.010486727,-0.10117201,-0.238880937,-0.111228217,0.013092529,0.075751339,-0.083205404,-0.149188758,-0.013570041,-0.020991841,0.038697655,0.060730537,-0.000281387,0.304434668,0.249766952,0.145739255,-0.012601058,-0.034879218,-0.013993681
2005/11/30,-0.076287116,-0.122859975,-0.10596248,-0.081909635,0.127528206,0.027089854,-0.018656751,-0.193706357,0.012861728,-0.002394308,-0.044119775,0.034203198,0.014207717,0.054111738,-0.379056825,-0.156506872,0.129219053,-0.122481162,-0.002350232,0.006357116,0.049206912,-0.184694212
2006/1/31,-0.056773447,0.105585779,0.045073314,-0.065869143,0.273835482,0.126524046,0.18136153,-0.120008016,-0.094325401,0.019353931,-0.02414814,0.130425683,0.068809129,0.028643256,-0.128642398,-0.108617362,0.220215986,0.050752783,-0.087810566,-0.146084269,-0.006964261,-0.008115599
2006/2/28,-0.021245868,0.273118184,0.069472084,0.261299647,0.022578036,-0.065378923,0.005485843,-0.021669922,0.04541781,0.021451177,0.117869022,0.202246195,0.059629076,0.013212964,0.100601823,0.225878426,0.032878107,0.185603044,0.021140659,0.058476594,-0.065555215,-0.23198165
2006/3/31,0.040263836,0.136319182,-0.070145458,0.080619349,-0.18149617,0.028622309,-0.109099305,-0.069482462,-0.05538391,0.088145718,-0.042275622,0.157509778,0.225767088,0.118779356,0.215173669,-0.05158385,-0.381748866,-0.010830061,-0.121591713,-0.060406448,-0.015905212,-0.151270208
2006/4/28,-0.110971593,0.013576056,0.101764545,0.055834347,-0.003346591,-0.180702813,-0.106573286,-0.068342218,0.015110894,0.247732937,0.096966243,0.166197121,-0.015820705,0.263933716,0.034013787,0.052735191,0.046013455,0.251855097,-0.018655874,-0.03081623,-0.040502464,-0.206497926
2006/5/31,0.17342944,0.032428784,0.048847123,0.071703877,-0.266807188,-0.081176101,-0.074025863,0.090470831,0.071484304,-0.174099258,0.127498061,-0.075111917,-0.027815404,-0.012878678,0.177910843,0.063166773,-0.079847893,-0.29240206,-0.079542591,0.203896228,-0.160840082,0.131483534
2006/6/30,0.051595985,-0.133447032,0.25911478,-0.077412236,0.289907028,-0.00225229,0.057334024,0.093781483,-0.07613374,0.007897564,0.042271211,0.051793662,-0.109124564,0.056214893,-0.001903816,0.115295224,0.213316725,0.130374565,0.01935738,-0.140359397,0.037941783,0.056767836
2006/7/31,-0.082965613,0.161862684,0.21541678,0.176848665,0.278646766,-0.025424533,0.057132882,0.067891526,0.165093459,0.168428499,-0.242168747,0.185038265,-0.120766847,0.108143105,0.107288403,0.322631289,0.190543026,0.163512417,0.005391514,-0.007953152,0.094390696,-0.084853775
2006/8/31,0.055555984,-0.036924509,0.118671704,-0.204911159,0.141484097,-0.171862328,-0.0295036,-0.034708485,-0.119229709,-0.072860667,-0.00463075,-0.020712363,-0.150027456,-0.035255277,-0.063219423,-0.090758806,-0.179274885,0.068223848,-0.160254939,-0.048870658,-0.097104765,-0.043339542
2006/9/29,-0.010703453,-0.005069544,-0.139432238,-0.163707721,0.024358848,0.280857137,-0.089713671,-0.031589086,-0.019986871,0.025700697,0.066952551,-0.147250886,0.012778863,-0.06743715,-0.003873176,0.027916233,-0.061760152,-0.187833449,-0.109842809,0.13142992,-0.079463312,0.001356062
2006/10/31,-0.151041771,0.169961873,0.000832609,0.321342581,-0.118743966,-0.071032701,0.09761498,0.118078311,0.022343869,0.166198709,-0.056898733,0.094995073,0.181843072,0.080490055,0.005985987,0.11759814,-0.071105703,-0.094583436,0.076197334,-0.090739842,0.157373032,-0.088470697
2006/11/30,0.088348066,0.037464424,-0.02154312,-0.022766967,0.122397602,-0.108742503,-0.155109867,0.025902888,-0.055696461,0.045420789,-0.050797796,0.166413784,0.113611897,-0.113916502,0.100776504,0.105764467,0.483446993,0.230999883,-0.125242604,-0.069215631,0.026024182,-0.161650502
2007/1/31,-0.090969887,0.130224161,-0.120710738,0.158966408,-0.022439521,0.128238166,0.211852592,0.083225035,0.152116112,0.046277688,0.022681448,0.181044276,0.012190694,-0.022032148,0.062355261,0.145252898,-0.142548392,0.021133163,-0.040023301,0.101051146,0.11378382,0.076036774
2007/2/28,0.066556451,0.072922232,0.140503248,-0.010955178,-0.071248887,0.047748806,-0.056028454,0.004643875,0.064258357,0.198528816,0.038009274,0.199875662,0.314359439,0.238095539,0.044599592,0.180129256,-0.188094462,0.355181703,-0.074500724,0.069392551,-0.002135464,0.000903928
2007/3/30,0.015416658,0.207018106,0.056007783,0.143547823,-0.261800733,0.041150768,-0.112535106,0.08354475,0.173639652,0.211861749,0.108921265,0.203066616,0.01246154,0.044260328,0.435308144,0.195579032,0.163816182,0.275382881,0.134899791,0.015061651,-0.156347489,-0.013845379
2007/4/30,0.141108709,0.122110545,0.255432567,-0.035869986,0.298960967,-0.11470254,-0.071530248,-0.02676338,0.054963685,-0.057959842,0.227896912,0.084199008,0.171423452,-0.042958854,0.106644619,0.084297299,-0.043396631,-0.288646166,-0.289960501,-0.023437379,-0.126435013,0.029817561
2007/5/31,0.058870646,0.12488815,-0.063229138,0.020154661,-0.154378865,0.166260967,0.081058866,0.126838668,-0.004779389,-0.020510645,0.107441026,-0.039037007,0.031713042,0.080324775,0.079825204,-0.169163275,0.036072531,0.176311237,0.124916273,0.150914981,-0.027628697,0.245447528
2007/6/29,-0.029519847,-0.059394368,-0.050017855,-0.07348423,0.014712397,0.100697316,-0.044551192,-0.091282748,0.045796483,0.062923196,-0.17013174,0.046367325,0.10696366,0.070879958,0.02553373,0.027153305,0.150456576,-0.055674025,-0.123157615,0.148928201,-0.060308487,-0.03654275
2007/7/31,-0.068309473,0.187288442,-0.266849026,0.032462907,-0.126454918,-0.000316184,0.048971598,0.016997443,0.241017775,0.315308041,-0.053925136,0.045100854,0.199565725,-0.074392803,0.145381594,0.23226156,0.32624166,0.332863406,0.063957769,0.111325313,-0.125237476,0.007251045
2007/8/31,0.120739682,-0.044309408,-0.24167918,-0.081106599,0.081008638,0.031571263,-0.15415285,0.000936126,-0.099939243,-0.059111396,0.002240868,-0.008704549,0.192091283,0.072580361,-0.049823166,-0.178377555,-0.062266787,-0.367816513,0.006077812,-0.142770345,-0.094766543,0.046250998
2007/9/28,0.196113827,0.150711859,-0.017925948,-0.074423002,-0.222555094,-0.062668354,0.030693734,0.046674788,-0.055988043,0.073063624,0.070387152,-0.130413386,0.073283011,-0.079585154,0.155753646,-0.000147153,0.138522292,0.070733953,-0.091815367,-0.001292149,0.048373683,0.096517672
2007/10/31,-0.05695019,0.020476361,0.038480352,-0.180134136,0.079277153,0.219430626,0.022787216,-0.027756606,0.044133218,0.137910226,-0.091271578,-0.090080518,0.027993572,-0.046197046,-0.144500818,0.137069074,-0.205598512,-0.056525599,-0.024161279,0.013112428,-0.085288608,-0.030848159
2007/11/30,-0.133631422,-0.170049897,0.152238035,-0.057027886,-0.13637911,-0.070108058,-0.071472147,-0.107597362,-0.07633058,0.055594849,0.118292968,-0.140115163,0.12659022,0.015275455,-0.123316991,-0.126916054,-0.206933254,-0.058092939,-0.23695572,-0.168199026,-0.038078324,-0.04823436
2008/1/31,0.081440126,-0.202691145,-0.020893127,-0.119671275,0.08643827,-0.123533066,0.021537727,0.067618994,-0.093960092,-0.036229392,-0.046583798,-0.128628465,-0.070616375,0.064121462,-0.162049839,0.111535043,0.170248288,0.143439186,0.098086236,0.032838598,0.011243401,-0.015418461
2008/2/29,0.023748569,-0.131116697,0.087050938,-0.071278234,0.133158607,-0.014382858,0.032699339,-0.000784191,0.059647741,-0.019773731,0.018675147,-0.012842401,-0.221344603,0.099029556,-0.078576001,-0.066019789,-0.107816721,0.028589642,-0.115210628,-0.24181823,-0.033179541,-0.133581593
2008/3/31,0.007798143,0.146800368,-0.17543233,-0.028356111,-0.162626257,0.016232097,-0.249008597,-0.092336991,0.07514629,0.046576799,-0.046512775,-0.120840556,0.082377117,-0.011517812,0.051906965,-0.058121647,-0.307717701,-0.375113721,0.029414859,-0.111838672,0.078219451,-0.069431363
2008/4/30,-0.105677246,-0.03331093,0.222225639,0.065617671,-0.11064594,0.211054438,0.043753022,-0.159397111,-0.218088572,-0.101859113,-0.082030372,-0.056128251,0.08863693,-0.26885827,-0.087029876,0.210147038,-0.215126353,-0.149521518,0.050260542,0.182478064,-0.024541694,0.086630794
2008/5/30,-0.010946711,0.073337602,-0.022269243,0.12436625,-0.003183685,-0.042359243,-0.05000499,0.048879969,0.090274026,0.089970197,0.106666949,0.017584745,-0.070810026,-0.048333324,0.076653736,0.004931779,0.07306195,-0.019465343,-0.233837598,0.07707835,0.055143417,0.014764615
2008/6/30,0.103173098,0.136300908,-0.124703819,0.040597615,-0.152515024,0.083848084,-0.035855432,0.200100628,0.030093717,-0.009787735,-0.063962628,-0.045942286,0.021024189,-0.044484712,-0.098057042,-0.020189168,-0.188765954,-0.201974711,0.285190807,0.048294832,-0.047776268,0.033315026
2008/7/31,-0.254710031,-0.136608339,-0.240847071,-0.156980004,0.027299318,-0.094350285,-0.275450899,-0.30388653,0.026666645,0.108402441,-0.0025062,-0.062036559,0.036938377,-0.074097736,-0.060161175,-0.07937805,0.236253682,0.09928235,-0.145556343,-0.007267694,0.090318723,-0.12899542
2008/8/29,0.011687193,-0.153208674,-0.078379124,0.064319048,0.067757358,-0.103535745,-0.109991693,-0.09700651,0.109706623,-0.05086489,-0.01648051,-0.213157626,-0.078162231,-0.063113733,-0.028182669,-0.029755562,0.065665625,-0.015268909,0.11183872,0.259219324,0.152818747,-0.014918853
2008/9/30,0.046191343,0.169147687,-0.151835762,-0.048659612,0.037305041,0.004095374,0.045806163,0.065969346,0.053756899,0.056464766,-0.089397817,0.061922096,0.081966411,0.128507781,0.030250632,-0.104061099,-0.124568779,-0.193598234,-0.116804115,-0.208603815,-0.031147856,-0.042299407
2008/10/31,-0.110777658,0.165786142,-0.063146085,0.0972674,0.128184291,0.067936728,-0.262231575,0.225632428,0.035215263,0.014848772,-0.140944764,0.277206279,0.033756629,-0.042118168,-0.022732185,-0.075201648,0.339673334,-0.096014093,0.152471578,-0.022265965,0.174387354,0.099083436
2008/11/28,0.160153732,0.171914518,0.074606171,0.151159831,-0.031146906,0.095451559,0.02226437,0.04419222,0.047208824,0.228850718,-0.005896599,0.000822416,-0.031377108,0.026189454,0.037199088,0.08802598,-0.005194299,0.061921132,-0.021939153,0.309700182,0.104683856,0.490706328
2009/1/30,-0.039333343,0.350868955,0.025472723,-0.015264929,0.129598338,-0.016224169,-0.006845481,0.162829337,-0.156471799,0.022751743,0.054111377,0.352972553,-0.042698699,0.115382559,-0.014864467,0.02367426,0.182357259,0.225965922,-0.008938539,0.001746991,-0.011309305,0.112238037
2009/2/27,-0.011074272,0.218977235,-0.018668025,0.107471498,0.013672562,0.183130439,0.0320088,0.089948743,0.200252225,0.025207336,-0.268924492,0.039470538,-0.166493618,-0.083214014,0.079920861,0.009799779,0.193573363,0.014794556,0.100306384,-0.03695594,-0.031904358,-0.009825257
2009/3/31,0.182713006,0.309157653,0.107447716,0.137963991,0.115051787,0.069226719,0.149787667,0.341099369,-0.083738728,0.03433011,-0.022187545,0.223897112,-0.018896565,0.091192799,0.136766465,0.252767153,0.131301092,0.361473286,-0.129653962,0.3460743,-0.017371293,0.356461045
2009/4/30,0.042694514,-0.197268218,0.125831802,-0.140429913,0.249655993,-0.005912248,-0.005542708,0.001979893,-0.02168717,-0.133237501,-0.117175605,-0.026002191,0.030430413,0.017686595,0.085003279,-0.120371519,0.056731727,-0.064353773,0.126639751,0.145882692,-0.062422468,0.011016632
2009/5/29,0.003047464,0.330334585,0.051606372,0.454757279,0.212241047,0.150542473,-0.015538447,0.18219383,0.064802116,0.125876881,-0.203879815,0.163149926,-0.111960086,0.06194994,0.201704927,0.321693326,0.260191645,0.365201993,-0.022680395,0.183152259,0.052622066,0.222243297
2009/6/30,0.046577641,0.284401935,0.053025496,0.189434832,0.186062565,0.279409016,0.047111487,0.107780617,-0.013223012,0.218594114,0.123752378,0.071484361,-0.046343928,0.139588134,0.015346795,0.217319767,0.09400446,0.064521327,0.005600212,0.099369324,0.021832776,-0.021922709
2009/7/31,-0.079751267,-0.026659968,-0.084998563,-0.097056188,0.081123671,0.186675224,0.132779758,0.172871945,0.009321241,0.109111342,-0.391441113,-0.074322762,-0.119757152,0.203092616,0.16391552,-0.134019493,0.159804966,-0.025310452,-0.033859211,-0.019127229,-0.02849873,0.118966333
2009/8/31,0.152049533,0.320796491,-0.005372754,0.276915368,0.089973247,0.029999319,0.10545986,0.180196122,-0.082163066,0.128172826,0.097805969,0.157814246,-0.048820472,0.150948781,0.096071204,0.080309849,0.323713693,0.462161705,-0.010922164,0.015742491,0.113045999,0.054855425
2009/9/30,-0.266840792,-0.284835636,-0.17779177,-0.163630381,-0.097821328,0.083069676,-0.075748422,-0.223689339,-0.115910731,-0.132990327,0.083872771,0.02491195,-0.020141441,-0.016231205,-0.087943335,-0.203953566,-0.515818828,-0.336126503,-0.036321516,-0.117439058,-0.082354568,-0.210856771
2009/10/30,0.25155697,0.210434135,0.116988609,0.185240031,0.224641226,0.139959739,0.028497739,0.185977195,0.099107934,0.066471062,0.062636892,0.263843988,-0.074560938,0.131472084,0.037290379,0.351761614,0.264179766,0.177918911,0.039032916,-0.185736323,0.051340809,-0.069308056
2009/11/30,-0.028892241,-0.005337259,-0.178018908,0.066586765,0.249707182,0.324477936,0.002531113,0.112111815,-0.006128625,0.036914004,0.060427594,0.112342449,0.09666741,0.085273935,-0.080144506,-0.021571107,0.124856033,0.071580699,-0.001711653,0.045096349,0.089922441,0.170535913
2010/1/29,-0.033685955,0.268202082,0.016625132,0.16083324,0.0787431,0.000986886,-0.098599833,-0.057450723,0.027478168,0.045696713,0.03688283,0.029449021,0.077613129,-0.136077394,0.114947094,0.197033533,0.079767342,-0.036876643,0.037232573,0.035094289,0.038673106,-0.103182916
2010/2/26,0.071270957,0.256964291,-0.044666839,0.13590591,0.104384923,0.117603603,0.247014736,0.245873808,0.085330925,0.110703531,0.092016658,0.279915607,0.051468025,0.231912859,0.024839713,0.244684006,0.03354202,0.208402214,0.081521849,-0.048856996,-0.013249301,0.140257404
2010/3/31,0.18412387,0.261003937,0.011036367,0.190079787,0.221308485,0.055467054,0.202588029,0.17460043,0.006310633,0.35541818,-0.020968575,0.183533838,-0.015883467,0.183786737,-0.049924745,0.346342658,0.371955508,0.494007613,-0.146238083,-0.007516185,0.150687129,0.176582303
2010/4/30,-0.045303968,-0.203976303,-0.036329095,-0.245846084,0.194562492,-0.096988815,0.028270966,-0.149962729,0.189192636,-0.179067558,-0.195448679,-0.021153677,0.090793994,-0.086549812,0.117485805,-0.361882944,-0.092827546,-0.457488394,-0.079406533,0.089346655,-0.019229185,0.084117532
2010/5/28,0.034263823,-0.133055685,0.041788192,-0.08071001,0.080606651,0.027674251,-0.066688122,0.151265702,0.213505825,-0.067023308,-0.109250884,-0.108152937,0.050053487,0.007911638,0.426863488,-0.082168415,-0.204783006,-0.132009114,0.032076801,0.003177802,-0.039870773,-0.028612385
2010/6/30,-0.167318494,-0.223951309,-0.28088562,-0.147719711,0.047584721,0.096208849,0.084525019,-0.005219737,-0.095324298,-0.047997109,-0.104106386,-0.145443977,-0.112347506,-0.083912105,-0.186221432,0.073309885,0.027725591,0.140957365,-0.039710671,-0.190587062,-0.0084227,-0.000795797
2010/7/30,0.008728464,-0.060172083,0.000671024,0.074691338,-0.049956145,0.26344097,0.110493939,0.156177469,-0.110919982,0.109695329,0.05559195,-0.064748921,0.052488827,0.163935447,0.058828445,0.11404403,0.172996492,0.304031426,-0.076410773,-0.040026225,0.099039005,0.101581971
2010/8/31,-0.008673896,-0.053746292,0.000479648,0.021807244,0.145816609,-0.083982111,0.072497045,0.085622011,0.047140589,0.029382369,0.079544141,-0.115535185,0.054492695,0.286749684,0.199829715,0.198702818,0.321026847,-0.01371715,-0.041107639,-0.174715593,-0.015821607,0.040730343
2010/9/30,-0.090490213,0.043372134,0.095471246,0.217468639,0.216834162,0.198242738,-0.042065286,0.071258739,0.120757726,-0.095465874,-0.083385514,7.60E-05,0.015083922,0.160037119,0.065044696,-0.001789175,-0.227575271,-0.07845529,-0.10261493,-0.140814957,-0.081220209,0.053652377
2010/10/29,0.031182374,0.219217198,-0.042154074,0.263925928,0.077727979,0.07290109,0.027782773,0.052440483,0.063029567,0.144509698,-0.072951953,0.140260846,-0.058230301,0.354457319,0.090028338,0.145995415,-0.089273438,-0.047195818,0.023501819,-0.046737376,0.081371413,0.060028706
2010/11/30,-0.082345262,0.069239589,-0.009615102,0.155692209,0.14094356,-0.066868569,0.181692456,0.175217949,0.023076782,-0.016827262,0.034516006,0.077939102,0.046077258,-0.06040179,0.218305127,-0.054382464,0.187849999,-0.048276905,0.086649973,0.155639917,0.225521859,0.144419636
2011/1/31,-0.183242147,-0.179288914,-0.169088744,-0.349263975,-0.111567858,-0.555710639,-0.039763538,-0.175077219,-0.116447426,-0.555517822,-0.310342839,-0.062455437,-0.1221629,-0.303076212,-0.271890276,-0.382083256,-0.205487356,-0.502744299,0.080898729,-0.030400599,-0.050949154,-0.201736823
2011/2/28,0.019274663,0.026106912,-0.183397128,-0.146482485,-0.153766883,-0.149717927,-0.267352842,-0.163257501,0.00463002,0.010433855,0.004040448,-0.018469828,0.153900774,-0.084916886,-0.171852863,-0.08018036,-0.676089978,-0.673077335,-0.149108438,0.427607995,-0.091847093,-0.040719199
2011/3/31,0.11359977,-0.03078628,-0.033274876,-0.063930568,-0.09176495,-0.101286757,-0.053501071,-0.253365925,-0.07525698,0.041153047,-0.034501966,0.091574733,0.052070828,-0.120126935,0.048069156,-0.123705705,-0.436749652,-0.252611298,-0.186172178,-0.100915058,-0.059773276,-0.098135233
2011/4/29,-0.105523662,-0.120867411,-0.065683851,0.065434205,-0.129961969,0.246662821,0.109277937,0.24769499,0.098382589,-0.011470336,-0.051255061,0.056904241,0.068635851,0.210798237,-0.153776459,0.002343651,0.047949547,0.006269518,0.058279527,0.058869882,0.059563553,0.037552969
2011/5/31,-0.142341773,-0.007004302,-0.240207441,-0.08240689,-0.052477731,-0.090727464,-0.270231421,-0.114541057,-0.089966866,-0.087280821,-0.262892366,0.006993216,0.063946362,0.005528443,-0.116748397,-0.236252149,0.035694355,0.120406152,0.052134057,0.238161162,-0.202260202,-0.083507855
