datadate,gind,gsector,gsubind,naics,sic,spcindcd,tic
12/31/1992,401010,40,40101010,522110,6020,815,WFC
12/31/1993,401010,40,40101010,522110,6020,815,WFC
12/31/1994,401010,40,40101010,522110,6020,815,WFC
12/31/1995,401010,40,40101010,522110,6020,815,WFC
12/31/1996,401010,40,40101010,522110,6020,815,WFC
12/31/1997,401010,40,40101010,522110,6020,815,WFC
12/31/1998,401010,40,40101010,522110,6020,815,WFC
12/31/1999,401010,40,40101010,522110,6020,815,WFC
12/31/2000,401010,40,40101010,522110,6020,815,WFC
12/31/2001,401010,40,40101010,522110,6020,815,WFC
12/31/2002,401010,40,40101010,522110,6020,815,WFC
12/31/2003,401010,40,40101010,522110,6020,815,WFC
12/31/2004,401010,40,40101010,522110,6020,815,WFC
12/31/2005,401010,40,40101010,522110,6020,815,WFC
12/31/2006,401010,40,40101010,522110,6020,815,WFC
12/31/2007,401010,40,40101010,522110,6020,815,WFC
12/31/2008,401010,40,40101010,522110,6020,815,WFC
12/31/2009,401010,40,40101010,522110,6020,815,WFC
12/31/2010,401010,40,40101010,522110,6020,815,WFC
12/31/2011,401010,40,40101010,522110,6020,815,WFC
12/31/2012,401010,40,40101010,522110,6020,815,WFC
12/31/2013,401010,40,40101010,522110,6020,815,WFC
12/31/2014,401010,40,40101010,522110,6020,815,WFC
12/31/2015,401010,40,40101010,522110,6020,815,WFC
12/31/2016,401010,40,40101010,522110,6020,815,WFC
12/31/2017,401010,40,40101010,522110,6020,815,WFC
12/31/2003,151040,15,15104050,331110,3312,460,NUE
12/31/2004,151040,15,15104050,331110,3312,460,NUE
12/31/2005,151040,15,15104050,331110,3312,460,NUE
12/31/2006,151040,15,15104050,331110,3312,460,NUE
12/31/2007,151040,15,15104050,331110,3312,460,NUE
12/31/2008,151040,15,15104050,331110,3312,460,NUE
12/31/2009,151040,15,15104050,331110,3312,460,NUE
12/31/2010,151040,15,15104050,331110,3312,460,NUE
12/31/2011,151040,15,15104050,331110,3312,460,NUE
12/31/2012,151040,15,15104050,331110,3312,460,NUE
12/31/2013,151040,15,15104050,331110,3312,460,NUE
12/31/2014,151040,15,15104050,331110,3312,460,NUE
12/31/2015,151040,15,15104050,331110,3312,460,NUE
12/31/2016,151040,15,15104050,331110,3312,460,NUE
12/31/2017,151040,15,15104050,331110,3312,460,NUE
12/31/1990,501010,50,50101020,513310,4813,463,NYN
12/31/1991,501010,50,50101020,513310,4813,463,NYN
12/31/1992,501010,50,50101020,513310,4813,463,NYN
12/31/1993,501010,50,50101020,513310,4813,463,NYN
12/31/1994,501010,50,50101020,513310,4813,463,NYN
12/31/1995,501010,50,50101020,513310,4813,463,NYN
12/31/1996,501010,50,50101020,513310,4813,463,NYN
12/31/1990,101020,10,10102010,211111,1311,385,OXY
12/31/1991,101020,10,10102010,211111,1311,385,OXY
12/31/1992,101020,10,10102010,211111,1311,385,OXY
12/31/1993,101020,10,10102010,211111,1311,385,OXY
12/31/1994,101020,10,10102010,211111,1311,385,OXY
12/31/1995,101020,10,10102010,211111,1311,385,OXY
12/31/1996,101020,10,10102010,211111,1311,385,OXY
12/31/1997,101020,10,10102010,211111,1311,385,OXY
12/31/1998,101020,10,10102010,211111,1311,385,OXY
12/31/1999,101020,10,10102010,211111,1311,385,OXY
12/31/2000,101020,10,10102010,211111,1311,385,OXY
12/31/2001,101020,10,10102010,211111,1311,385,OXY
12/31/2002,101020,10,10102010,211111,1311,385,OXY
12/31/2003,101020,10,10102010,211111,1311,385,OXY
12/31/2004,101020,10,10102010,211111,1311,385,OXY
12/31/2005,101020,10,10102010,211111,1311,385,OXY
12/31/2006,101020,10,10102010,211111,1311,385,OXY
12/31/2007,101020,10,10102010,211111,1311,385,OXY
12/31/2008,101020,10,10102010,211111,1311,385,OXY
12/31/2009,101020,10,10102010,211111,1311,385,OXY
12/31/2010,101020,10,10102010,211111,1311,385,OXY
12/31/2011,101020,10,10102010,211111,1311,385,OXY
12/31/2012,101020,10,10102010,211111,1311,385,OXY
12/31/2013,101020,10,10102010,211111,1311,385,OXY
12/31/2014,101020,10,10102010,211111,1311,385,OXY
12/31/2015,101020,10,10102010,211111,1311,385,OXY
12/31/2016,101020,10,10102010,211111,1311,385,OXY
12/31/2017,101020,10,10102010,211111,1311,385,OXY
12/31/1990,551050,55,55105010,221119,4991,175,CVGYQ
12/31/1991,551050,55,55105010,221119,4991,175,CVGYQ
12/31/1992,551050,55,55105010,221119,4991,175,CVGYQ
12/31/1993,551050,55,55105010,221119,4991,175,CVGYQ
12/31/1994,551050,55,55105010,221119,4991,175,CVGYQ
12/31/1995,551050,55,55105010,221119,4991,175,CVGYQ
12/31/1996,551050,55,55105010,221119,4991,175,CVGYQ
12/31/1997,551050,55,55105010,221119,4991,175,CVGYQ
12/31/1998,551050,55,55105010,221119,4991,175,CVGYQ
12/31/1999,551050,55,55105010,221119,4991,175,CVGYQ
12/31/2000,551050,55,55105010,221119,4991,175,CVGYQ
12/31/2001,551050,55,55105010,221119,4991,175,CVGYQ
12/31/2002,551050,55,55105010,221119,4991,175,CVGYQ
12/31/2003,551050,55,55105010,221119,4991,175,CVGYQ
12/31/2004,551050,55,55105010,221119,4991,175,CVGYQ
12/31/1990,551010,55,55101010,22111,4911,705,FE
12/31/1991,551010,55,55101010,22111,4911,705,FE
12/31/1992,551010,55,55101010,22111,4911,705,FE
12/31/1993,551010,55,55101010,22111,4911,705,FE
12/31/1994,551010,55,55101010,22111,4911,705,FE
12/31/1995,551010,55,55101010,22111,4911,705,FE
12/31/1996,551010,55,55101010,22111,4911,705,FE
12/31/1997,551010,55,55101010,22111,4911,705,FE
12/31/1998,551010,55,55101010,22111,4911,705,FE
12/31/1999,551010,55,55101010,22111,4911,705,FE
12/31/2000,551010,55,55101010,22111,4911,705,FE
12/31/2001,551010,55,55101010,22111,4911,705,FE
12/31/2002,551010,55,55101010,22111,4911,705,FE
12/31/2003,551010,55,55101010,22111,4911,705,FE
12/31/2004,551010,55,55101010,22111,4911,705,FE
12/31/2005,551010,55,55101010,22111,4911,705,FE
12/31/2006,551010,55,55101010,22111,4911,705,FE
12/31/2007,551010,55,55101010,22111,4911,705,FE
12/31/2008,551010,55,55101010,22111,4911,705,FE
12/31/2009,551010,55,55101010,22111,4911,705,FE
12/31/2010,551010,55,55101010,22111,4911,705,FE
12/31/2011,551010,55,55101010,22111,4911,705,FE
12/31/2012,551010,55,55101010,22111,4911,705,FE
12/31/2013,551010,55,55101010,22111,4911,705,FE
12/31/2014,551010,55,55101010,22111,4911,705,FE
12/31/2015,551010,55,55101010,22111,4911,705,FE
12/31/2016,551010,55,55101010,22111,4911,705,FE
12/31/2017,551010,55,55101010,22111,4911,705,FE
12/31/1990,401010,40,40101010,522110,6020,815,OK.2
12/31/1991,401010,40,40101010,522110,6020,815,OK.2
12/31/1992,401010,40,40101010,522110,6020,815,OK.2
12/31/1993,401010,40,40101010,522110,6020,815,OK.2
12/31/1994,401010,40,40101010,522110,6020,815,OK.2
12/31/1995,401010,40,40101010,522110,6020,815,OK.2
12/31/1996,401010,40,40101010,522110,6020,815,OK.2
12/31/1997,401010,40,40101010,522110,6020,815,OK.2
12/31/1998,401010,40,40101010,522110,6020,815,OK.2
12/31/1999,401010,40,40101010,522110,6020,815,OK.2
8/31/1990,101020,10,10102040,221210,4923,710,OKE
8/31/1991,101020,10,10102040,221210,4923,710,OKE
8/31/1992,101020,10,10102040,221210,4923,710,OKE
8/31/1993,101020,10,10102040,221210,4923,710,OKE
8/31/1994,101020,10,10102040,221210,4923,710,OKE
8/31/1995,101020,10,10102040,221210,4923,710,OKE
8/31/1996,101020,10,10102040,221210,4923,710,OKE
8/31/1997,101020,10,10102040,221210,4923,710,OKE
8/31/1998,101020,10,10102040,221210,4923,710,OKE
8/31/1999,101020,10,10102040,221210,4923,710,OKE
12/31/2000,101020,10,10102040,221210,4923,710,OKE
12/31/2001,101020,10,10102040,221210,4923,710,OKE
12/31/2002,101020,10,10102040,221210,4923,710,OKE
12/31/2003,101020,10,10102040,221210,4923,710,OKE
12/31/2004,101020,10,10102040,221210,4923,710,OKE
12/31/2005,101020,10,10102040,221210,4923,710,OKE
12/31/2006,101020,10,10102040,221210,4923,710,OKE
12/31/2007,101020,10,10102040,221210,4923,710,OKE
12/31/2008,101020,10,10102040,221210,4923,710,OKE
12/31/2009,101020,10,10102040,221210,4923,710,OKE
12/31/2010,101020,10,10102040,221210,4923,710,OKE
12/31/2011,101020,10,10102040,221210,4923,710,OKE
12/31/2012,101020,10,10102040,221210,4923,710,OKE
12/31/2013,101020,10,10102040,221210,4923,710,OKE
12/31/2014,101020,10,10102040,221210,4923,710,OKE
12/31/2015,101020,10,10102040,221210,4923,710,OKE
12/31/2016,101020,10,10102040,221210,4923,710,OKE
12/31/2017,101020,10,10102040,221210,4923,710,OKE
12/31/1990,252030,25,25203010,31529,2300,465,GOSHA
12/31/1991,252030,25,25203010,31529,2300,465,GOSHA
12/31/1992,252030,25,25203010,31529,2300,465,GOSHA
12/31/1993,252030,25,25203010,31529,2300,465,GOSHA
12/31/1994,252030,25,25203010,31529,2300,465,GOSHA
12/31/1995,252030,25,25203010,31529,2300,465,GOSHA
12/31/1996,252030,25,25203010,31529,2300,465,GOSHA
12/31/1997,252030,25,25203010,31529,2300,465,GOSHA
12/31/1998,252030,25,25203010,31529,2300,465,GOSHA
12/31/1999,252030,25,25203010,31529,2300,465,GOSHA
12/31/2000,252030,25,25203010,31529,2300,465,GOSHA
12/31/2001,252030,25,25203010,31529,2300,465,GOSHA
12/31/2002,252030,25,25203010,31529,2300,465,GOSHA
12/31/2003,252030,25,25203010,31529,2300,465,GOSHA
12/31/2004,252030,25,25203010,31529,2300,465,GOSHA
9/30/1990,252020,25,25202010,333618,3510,345,9975B
9/30/1991,252020,25,25202010,333618,3510,345,9975B
9/30/1992,252020,25,25202010,333618,3510,345,9975B
9/30/1993,252020,25,25202010,333618,3510,345,9975B
9/30/1994,252020,25,25202010,333618,3510,345,9975B
9/30/1995,252020,25,25202010,333618,3510,345,9975B
9/30/1996,252020,25,25202010,333618,3510,345,9975B
9/30/1997,252020,25,25202010,333618,3510,345,9975B
9/30/1998,252020,25,25202010,333618,3510,345,9975B
12/31/1999,252020,25,25202010,333618,3510,345,9975B
12/31/1990,201020,20,20102010,327993,3290,155,OC
12/31/1991,201020,20,20102010,327993,3290,155,OC
12/31/1992,201020,20,20102010,327993,3290,155,OC
12/31/1993,201020,20,20102010,327993,3290,155,OC
12/31/1994,201020,20,20102010,327993,3290,155,OC
12/31/1995,201020,20,20102010,327993,3290,155,OC
12/31/1996,201020,20,20102010,327993,3290,155,OC
12/31/1997,201020,20,20102010,327993,3290,155,OC
12/31/1998,201020,20,20102010,327993,3290,155,OC
12/31/1999,201020,20,20102010,327993,3290,155,OC
12/31/2000,201020,20,20102010,327993,3290,155,OC
12/31/2001,201020,20,20102010,327993,3290,155,OC
12/31/2002,201020,20,20102010,327993,3290,155,OC
12/31/2003,201020,20,20102010,327993,3290,155,OC
12/31/2004,201020,20,20102010,327993,3290,155,OC
12/31/2005,201020,20,20102010,327993,3290,155,OC
12/31/2006,201020,20,20102010,327993,3290,155,OC
12/31/2007,201020,20,20102010,327993,3290,155,OC
12/31/2008,201020,20,20102010,327993,3290,155,OC
12/31/2009,201020,20,20102010,327993,3290,155,OC
12/31/2010,201020,20,20102010,327993,3290,155,OC
12/31/2011,201020,20,20102010,327993,3290,155,OC
12/31/2012,201020,20,20102010,327993,3290,155,OC
12/31/2013,201020,20,20102010,327993,3290,155,OC
12/31/2014,201020,20,20102010,327993,3290,155,OC
12/31/2015,201020,20,20102010,327993,3290,155,OC
12/31/2016,201020,20,20102010,327993,3290,155,OC
12/31/2017,201020,20,20102010,327993,3290,155,OC
12/31/1990,151030,15,15103010,327213,3221,205,OI
12/31/1991,151030,15,15103010,327213,3221,205,OI
12/31/1992,151030,15,15103010,327213,3221,205,OI
12/31/1993,151030,15,15103010,327213,3221,205,OI
12/31/1994,151030,15,15103010,327213,3221,205,OI
12/31/1995,151030,15,15103010,327213,3221,205,OI
12/31/1996,151030,15,15103010,327213,3221,205,OI
12/31/1997,151030,15,15103010,327213,3221,205,OI
12/31/1998,151030,15,15103010,327213,3221,205,OI
12/31/1999,151030,15,15103010,327213,3221,205,OI
12/31/2000,151030,15,15103010,327213,3221,205,OI
12/31/2001,151030,15,15103010,327213,3221,205,OI
12/31/2002,151030,15,15103010,327213,3221,205,OI
12/31/2003,151030,15,15103010,327213,3221,205,OI
12/31/2004,151030,15,15103010,327213,3221,205,OI
12/31/2005,151030,15,15103010,327213,3221,205,OI
12/31/2006,151030,15,15103010,327213,3221,205,OI
12/31/2007,151030,15,15103010,327213,3221,205,OI
12/31/2008,151030,15,15103010,327213,3221,205,OI
12/31/2009,151030,15,15103010,327213,3221,205,OI
12/31/2010,151030,15,15103010,327213,3221,205,OI
12/31/2011,151030,15,15103010,327213,3221,205,OI
12/31/2012,151030,15,15103010,327213,3221,205,OI
12/31/2013,151030,15,15103010,327213,3221,205,OI
12/31/2014,151030,15,15103010,327213,3221,205,OI
12/31/2015,151030,15,15103010,327213,3221,205,OI
12/31/2016,151030,15,15103010,327213,3221,205,OI
12/31/2017,151030,15,15103010,327213,3221,205,OI
12/31/1990,401010,40,40101015,522110,6020,815,PNC
12/31/1991,401010,40,40101015,522110,6020,815,PNC
12/31/1992,401010,40,40101015,522110,6020,815,PNC
12/31/1993,401010,40,40101015,522110,6020,815,PNC
12/31/1994,401010,40,40101015,522110,6020,815,PNC
12/31/1995,401010,40,40101015,522110,6020,815,PNC
12/31/1996,401010,40,40101015,522110,6020,815,PNC
12/31/1997,401010,40,40101015,522110,6020,815,PNC
12/31/1998,401010,40,40101015,522110,6020,815,PNC
12/31/1999,401010,40,40101015,522110,6020,815,PNC
12/31/2000,401010,40,40101015,522110,6020,815,PNC
12/31/2001,401010,40,40101015,522110,6020,815,PNC
12/31/2002,401010,40,40101015,522110,6020,815,PNC
12/31/2003,401010,40,40101015,522110,6020,815,PNC
12/31/2004,401010,40,40101015,522110,6020,815,PNC
12/31/2005,401010,40,40101015,522110,6020,815,PNC
12/31/2006,401010,40,40101015,522110,6020,815,PNC
12/31/2007,401010,40,40101015,522110,6020,815,PNC
12/31/2008,401010,40,40101015,522110,6020,815,PNC
12/31/2009,401010,40,40101015,522110,6020,815,PNC
12/31/2010,401010,40,40101015,522110,6020,815,PNC
12/31/2011,401010,40,40101015,522110,6020,815,PNC
12/31/2012,401010,40,40101015,522110,6020,815,PNC
12/31/2013,401010,40,40101015,522110,6020,815,PNC
12/31/2014,401010,40,40101015,522110,6020,815,PNC
12/31/2015,401010,40,40101015,522110,6020,815,PNC
12/31/2016,401010,40,40101015,522110,6020,815,PNC
12/31/2017,401010,40,40101015,522110,6020,815,PNC
12/31/1990,151010,15,15101050,325510,2851,165,PPG
12/31/1991,151010,15,15101050,325510,2851,165,PPG
12/31/1992,151010,15,15101050,325510,2851,165,PPG
12/31/1993,151010,15,15101050,325510,2851,165,PPG
12/31/1994,151010,15,15101050,325510,2851,165,PPG
12/31/1995,151010,15,15101050,325510,2851,165,PPG
12/31/1996,151010,15,15101050,325510,2851,165,PPG
12/31/1997,151010,15,15101050,325510,2851,165,PPG
12/31/1998,151010,15,15101050,325510,2851,165,PPG
12/31/1999,151010,15,15101050,325510,2851,165,PPG
12/31/2000,151010,15,15101050,325510,2851,165,PPG
12/31/2001,151010,15,15101050,325510,2851,165,PPG
12/31/2002,151010,15,15101050,325510,2851,165,PPG
12/31/2003,151010,15,15101050,325510,2851,165,PPG
12/31/2004,151010,15,15101050,325510,2851,165,PPG
12/31/2005,151010,15,15101050,325510,2851,165,PPG
12/31/2006,151010,15,15101050,325510,2851,165,PPG
12/31/2007,151010,15,15101050,325510,2851,165,PPG
12/31/2008,151010,15,15101050,325510,2851,165,PPG
12/31/2009,151010,15,15101050,325510,2851,165,PPG
12/31/2010,151010,15,15101050,325510,2851,165,PPG
12/31/2011,151010,15,15101050,325510,2851,165,PPG
12/31/2012,151010,15,15101050,325510,2851,165,PPG
12/31/2013,151010,15,15101050,325510,2851,165,PPG
12/31/2014,151010,15,15101050,325510,2851,165,PPG
12/31/2015,151010,15,15101050,325510,2851,165,PPG
12/31/2016,151010,15,15101050,325510,2851,165,PPG
12/31/2017,151010,15,15101050,325510,2851,165,PPG
12/31/1990,201060,20,20106010,336120,3711,135,PCAR
12/31/1991,201060,20,20106010,336120,3711,135,PCAR
12/31/1992,201060,20,20106010,336120,3711,135,PCAR
12/31/1993,201060,20,20106010,336120,3711,135,PCAR
12/31/1994,201060,20,20106010,336120,3711,135,PCAR
12/31/1995,201060,20,20106010,336120,3711,135,PCAR
12/31/1996,201060,20,20106010,336120,3711,135,PCAR
12/31/1997,201060,20,20106010,336120,3711,135,PCAR
12/31/1998,201060,20,20106010,336120,3711,135,PCAR
12/31/1999,201060,20,20106010,336120,3711,135,PCAR
12/31/2000,201060,20,20106010,336120,3711,135,PCAR
12/31/2001,201060,20,20106010,336120,3711,135,PCAR
12/31/2002,201060,20,20106010,336120,3711,135,PCAR
12/31/2003,201060,20,20106010,336120,3711,135,PCAR
12/31/2004,201060,20,20106010,336120,3711,135,PCAR
12/31/2005,201060,20,20106010,336120,3711,135,PCAR
12/31/2006,201060,20,20106010,336120,3711,135,PCAR
12/31/2007,201060,20,20106010,336120,3711,135,PCAR
12/31/2008,201060,20,20106010,336120,3711,135,PCAR
12/31/2009,201060,20,20106010,336120,3711,135,PCAR
12/31/2010,201060,20,20106010,336120,3711,135,PCAR
12/31/2011,201060,20,20106010,336120,3711,135,PCAR
12/31/2012,201060,20,20106010,336120,3711,135,PCAR
12/31/2013,201060,20,20106010,336120,3711,135,PCAR
12/31/2014,201060,20,20106010,336120,3711,135,PCAR
12/31/2015,201060,20,20106010,336120,3711,135,PCAR
12/31/2016,201060,20,20106010,336120,3711,135,PCAR
12/31/2017,201060,20,20106010,336120,3711,135,PCAR
12/31/1990,551010,55,55101010,2211,4931,705,PCG
12/31/1991,551010,55,55101010,2211,4931,705,PCG
12/31/1992,551010,55,55101010,2211,4931,705,PCG
12/31/1993,551010,55,55101010,2211,4931,705,PCG
12/31/1994,551010,55,55101010,2211,4931,705,PCG
12/31/1995,551010,55,55101010,2211,4931,705,PCG
12/31/1996,551010,55,55101010,2211,4931,705,PCG
12/31/1997,551010,55,55101010,2211,4931,705,PCG
12/31/1998,551010,55,55101010,2211,4931,705,PCG
12/31/1999,551010,55,55101010,2211,4931,705,PCG
12/31/2000,551010,55,55101010,2211,4931,705,PCG
12/31/2001,551010,55,55101010,2211,4931,705,PCG
12/31/2002,551010,55,55101010,2211,4931,705,PCG
12/31/2003,551010,55,55101010,2211,4931,705,PCG
12/31/2004,551010,55,55101010,2211,4931,705,PCG
12/31/2005,551010,55,55101010,2211,4931,705,PCG
12/31/2006,551010,55,55101010,2211,4931,705,PCG
12/31/2007,551010,55,55101010,2211,4931,705,PCG
12/31/2008,551010,55,55101010,2211,4931,705,PCG
12/31/2009,551010,55,55101010,2211,4931,705,PCG
12/31/2010,551010,55,55101010,2211,4931,705,PCG
12/31/2011,551010,55,55101010,2211,4931,705,PCG
12/31/2012,551010,55,55101010,2211,4931,705,PCG
12/31/2013,551010,55,55101010,2211,4931,705,PCG
12/31/2014,551010,55,55101010,2211,4931,705,PCG
12/31/2015,551010,55,55101010,2211,4931,705,PCG
12/31/2016,551010,55,55101010,2211,4931,705,PCG
12/31/2017,551010,55,55101010,2211,4931,705,PCG
12/31/1990,551030,55,55103010,22111,4931,710,SRE
12/31/1991,551030,55,55103010,22111,4931,710,SRE
12/31/1992,551030,55,55103010,22111,4931,710,SRE
12/31/1993,551030,55,55103010,22111,4931,710,SRE
12/31/1994,551030,55,55103010,22111,4931,710,SRE
12/31/1995,551030,55,55103010,22111,4931,710,SRE
12/31/1996,551030,55,55103010,22111,4931,710,SRE
12/31/1997,551030,55,55103010,22111,4931,710,SRE
12/31/1998,551030,55,55103010,22111,4931,710,SRE
12/31/1999,551030,55,55103010,22111,4931,710,SRE
12/31/2000,551030,55,55103010,22111,4931,710,SRE
12/31/2001,551030,55,55103010,22111,4931,710,SRE
12/31/2002,551030,55,55103010,22111,4931,710,SRE
12/31/2003,551030,55,55103010,22111,4931,710,SRE
12/31/2004,551030,55,55103010,22111,4931,710,SRE
12/31/2005,551030,55,55103010,22111,4931,710,SRE
12/31/2006,551030,55,55103010,22111,4931,710,SRE
12/31/2007,551030,55,55103010,22111,4931,710,SRE
12/31/2008,551030,55,55103010,22111,4931,710,SRE
12/31/2009,551030,55,55103010,22111,4931,710,SRE
12/31/2010,551030,55,55103010,22111,4931,710,SRE
12/31/2011,551030,55,55103010,22111,4931,710,SRE
12/31/2012,551030,55,55103010,22111,4931,710,SRE
12/31/2013,551030,55,55103010,22111,4931,710,SRE
12/31/2014,551030,55,55103010,22111,4931,710,SRE
12/31/2015,551030,55,55103010,22111,4931,710,SRE
12/31/2016,551030,55,55103010,22111,4931,710,SRE
12/31/2017,551030,55,55103010,22111,4931,710,SRE
12/31/1990,501010,50,50101020,513310,4813,463,PAC.2
12/31/1991,501010,50,50101020,513310,4813,463,PAC.2
12/31/1992,501010,50,50101020,513310,4813,463,PAC.2
12/31/1993,501010,50,50101020,513310,4813,463,PAC.2
12/31/1994,501010,50,50101020,513310,4813,463,PAC.2
12/31/1995,501010,50,50101020,513310,4813,463,PAC.2
12/31/1996,501010,50,50101020,513310,4813,463,PAC.2
12/31/1990,551010,55,55101010,2211,4911,705,MEC2
12/31/1991,551010,55,55101010,2211,4911,705,MEC2
12/31/1992,551010,55,55101010,2211,4911,705,MEC2
12/31/1993,551010,55,55101010,2211,4911,705,MEC2
12/31/1994,551010,55,55101010,2211,4911,705,MEC2
12/31/1995,551010,55,55101010,2211,4911,705,MEC2
12/31/1996,551010,55,55101010,2211,4911,705,MEC2
12/31/1997,551010,55,55101010,2211,4911,705,MEC2
12/31/1998,551010,55,55101010,2211,4911,705,MEC2
3/31/2000,551010,55,55101010,2211,4911,705,MEC2
3/31/2001,551010,55,55101010,2211,4911,705,MEC2
3/31/2002,551010,55,55101010,2211,4911,705,MEC2
3/31/2003,551010,55,55101010,2211,4911,705,MEC2
3/31/2004,551010,55,55101010,2211,4911,705,MEC2
3/31/2005,551010,55,55101010,2211,4911,705,MEC2
3/31/2006,551010,55,55101010,2211,4911,705,MEC2
12/31/2006,551010,55,55101010,2211,4911,705,MEC2
12/31/2007,551010,55,55101010,2211,4911,705,MEC2
12/31/2008,551010,55,55101010,2211,4911,705,MEC2
12/31/2009,551010,55,55101010,2211,4911,705,MEC2
12/31/2010,551010,55,55101010,2211,4911,705,MEC2
12/31/2011,551010,55,55101010,2211,4911,705,MEC2
12/31/2012,551010,55,55101010,2211,4911,705,MEC2
12/31/2013,551010,55,55101010,2211,4911,705,MEC2
12/31/2014,551010,55,55101010,2211,4911,705,MEC2
12/31/2015,551010,55,55101010,2211,4911,705,MEC2
12/31/2016,551010,55,55101010,2211,4911,705,MEC2
12/31/2017,551010,55,55101010,2211,4911,705,MEC2
12/31/1990,402010,40,40201020,523120,6211,822,PWJ.
12/31/1991,402010,40,40201020,523120,6211,822,PWJ.
12/31/1992,402010,40,40201020,523120,6211,822,PWJ.
12/31/1993,402010,40,40201020,523120,6211,822,PWJ.
12/31/1994,402010,40,40201020,523120,6211,822,PWJ.
12/31/1995,402010,40,40201020,523120,6211,822,PWJ.
12/31/1996,402010,40,40201020,523120,6211,822,PWJ.
12/31/1997,402010,40,40201020,523120,6211,822,PWJ.
12/31/1998,402010,40,40201020,523120,6211,822,PWJ.
12/31/1999,402010,40,40201020,523120,6211,822,PWJ.
12/31/1990,203020,20,20302010,481111,4512,605,3PNAA.
12/31/1990,551020,55,55102010,486210,4922,710,PEL.1
12/31/1991,551020,55,55102010,486210,4922,710,PEL.1
12/31/1992,551020,55,55102010,486210,4922,710,PEL.1
12/31/1993,551020,55,55102010,486210,4922,710,PEL.1
12/31/1994,551020,55,55102010,486210,4922,710,PEL.1
12/31/1995,551020,55,55102010,486210,4922,710,PEL.1
12/31/1996,551020,55,55102010,486210,4922,710,PEL.1
6/30/1990,201060,20,20106020,332912,3490,355,PH
6/30/1991,201060,20,20106020,332912,3490,355,PH
6/30/1992,201060,20,20106020,332912,3490,355,PH
6/30/1993,201060,20,20106020,332912,3490,355,PH
6/30/1994,201060,20,20106020,332912,3490,355,PH
6/30/1995,201060,20,20106020,332912,3490,355,PH
6/30/1996,201060,20,20106020,332912,3490,355,PH
6/30/1997,201060,20,20106020,332912,3490,355,PH
6/30/1998,201060,20,20106020,332912,3490,355,PH
6/30/1999,201060,20,20106020,332912,3490,355,PH
6/30/2000,201060,20,20106020,332912,3490,355,PH
6/30/2001,201060,20,20106020,332912,3490,355,PH
6/30/2002,201060,20,20106020,332912,3490,355,PH
6/30/2003,201060,20,20106020,332912,3490,355,PH
6/30/2004,201060,20,20106020,332912,3490,355,PH
6/30/2005,201060,20,20106020,332912,3490,355,PH
6/30/2006,201060,20,20106020,332912,3490,355,PH
6/30/2007,201060,20,20106020,332912,3490,355,PH
6/30/2008,201060,20,20106020,332912,3490,355,PH
6/30/2009,201060,20,20106020,332912,3490,355,PH
6/30/2010,201060,20,20106020,332912,3490,355,PH
6/30/2011,201060,20,20106020,332912,3490,355,PH
6/30/2012,201060,20,20106020,332912,3490,355,PH
6/30/2013,201060,20,20106020,332912,3490,355,PH
6/30/2014,201060,20,20106020,332912,3490,355,PH
6/30/2015,201060,20,20106020,332912,3490,355,PH
6/30/2016,201060,20,20106020,332912,3490,355,PH
6/30/2017,201060,20,20106020,332912,3490,355,PH
6/30/2018,201060,20,20106020,332912,3490,355,PH
1/31/1990,255030,25,25503010,452111,5311,430,JCP
1/31/1991,255030,25,25503010,452111,5311,430,JCP
1/31/1992,255030,25,25503010,452111,5311,430,JCP
1/31/1993,255030,25,25503010,452111,5311,430,JCP
1/31/1994,255030,25,25503010,452111,5311,430,JCP
1/31/1995,255030,25,25503010,452111,5311,430,JCP
1/31/1996,255030,25,25503010,452111,5311,430,JCP
1/31/1997,255030,25,25503010,452111,5311,430,JCP
1/31/1998,255030,25,25503010,452111,5311,430,JCP
1/31/1999,255030,25,25503010,452111,5311,430,JCP
1/31/2000,255030,25,25503010,452111,5311,430,JCP
1/31/2001,255030,25,25503010,452111,5311,430,JCP
1/31/2002,255030,25,25503010,452111,5311,430,JCP
1/31/2003,255030,25,25503010,452111,5311,430,JCP
1/31/2004,255030,25,25503010,452111,5311,430,JCP
1/31/2005,255030,25,25503010,452111,5311,430,JCP
1/31/2006,255030,25,25503010,452111,5311,430,JCP
1/31/2007,255030,25,25503010,452111,5311,430,JCP
1/31/2008,255030,25,25503010,452111,5311,430,JCP
1/31/2009,255030,25,25503010,452111,5311,430,JCP
1/31/2010,255030,25,25503010,452111,5311,430,JCP
1/31/2011,255030,25,25503010,452111,5311,430,JCP
1/31/2012,255030,25,25503010,452111,5311,430,JCP
1/31/2013,255030,25,25503010,452111,5311,430,JCP
1/31/2014,255030,25,25503010,452111,5311,430,JCP
1/31/2015,255030,25,25503010,452111,5311,430,JCP
1/31/2016,255030,25,25503010,452111,5311,430,JCP
1/31/2017,255030,25,25503010,452111,5311,430,JCP
1/31/2018,255030,25,25503010,452111,5311,430,JCP
12/31/1990,551010,55,55101010,2211,4911,705,PPL
12/31/1991,551010,55,55101010,2211,4911,705,PPL
12/31/1992,551010,55,55101010,2211,4911,705,PPL
12/31/1993,551010,55,55101010,2211,4911,705,PPL
12/31/1994,551010,55,55101010,2211,4911,705,PPL
12/31/1995,551010,55,55101010,2211,4911,705,PPL
12/31/1996,551010,55,55101010,2211,4911,705,PPL
