Date,LOW/comqual/pe,HIGH/comqual/pe,LOW/comqual/pb,HIGH/comqual/pb
2017-03-31,0.006417369960813544,0.0991009175528552,0.11315227752805446,-0.023091107350385148
2017-04-30,0.06917799323622659,-0.09646840334832746,-0.023660509947560145,-0.1787458188368877
2017-05-31,-0.1082074533678928,-0.011339013218836248,-0.2157848973917344,-0.13877214322511347
2017-06-30,-0.13365542972976155,-0.164695958529963,0.032044273079971396,-0.04563189982852627
2017-07-31,0.08396536321398852,-0.06561470288552684,0.15365528360973196,-0.03127963493246789
2017-08-31,0.015092052024247347,0.06759701264331908,0.03238839149578705,0.11465250444483112
2017-09-30,0.15547625077246352,0.10148604168899303,0.34556432037210966,0.0586543472724635
2017-10-31,-0.11620933118886513,0.03221373451280776,0.11943409214162791,-0.0991381886777377
2017-11-30,0.1696715787129251,0.01145017884463378,0.31406080246928536,0.11556774092865464
2017-12-31,0.11453793269363635,0.11363749790584737,0.13424909192775678,0.13872087507747774
2018-01-31,0.09787772502439285,0.20448248855552953,0.08841514325492707,0.07420768818262573
2018-02-28,0.11718624791695405,0.10507820585928107,-0.0825496514892373,-0.0538874374158333
2018-03-31,-0.1158710317194167,-0.14351209284070546,0.09730342759328803,-0.08896633001884725
2018-04-30,0.019945514066070136,0.07093737161051404,0.17721729554276447,0.12030282450204982
2018-05-31,-0.03448630921428584,0.3316716816142142,0.028904102361673897,0.198206563632661
2018-06-30,-0.023687983739470564,0.0704684355369275,-0.37234005944599,0.06067398610098784
2018-07-31,0.07401825387378848,-0.09089183883784666,0.08418958135802368,0.06751201293189305
2018-08-31,0.27195771574118377,0.12777253575505057,0.001798440736608022,0.29242530467566363
2018-09-30,-0.0884811599479346,-0.06048643206730892,0.01699716687229211,-0.056428933449524904
2018-10-31,-0.17961350112206975,-0.18223084711232296,-0.1578435902895715,-0.06023500038027574
2018-11-30,0.00352909029778161,-0.15015585296186768,-0.11004145341313076,-0.1300977548570736
2018-12-31,0.10474326659655114,-0.17803055185805175,-0.056082278885521926,-0.08882548851720035
