Date,LOW/eps/pe,HIGH/eps/pe,LOW/sps/pe,HIGH/sps/pe,LOW/prof_mar/pe,HIGH/prof_mar/pe,LOW/roic/pe,HIGH/roic/pe,LOW/ninc/pe,HIGH/ninc/pe,LOW/cfo/pe,HIGH/cfo/pe,LOW/cf/pe,HIGH/cf/pe,LOW/sg/pe,HIGH/sg/pe,LOW/mom/pe,HIGH/mom/pe,LOW/cfni/pe,HIGH/cfni/pe,LOW/art/pe,HIGH/art/pe,LOW/goodwill/pe,HIGH/goodwill/pe,LOW/leve/pe,HIGH/leve/pe,LOW/quick/pe,HIGH/quick/pe,LOW/a_turn/pe,HIGH/a_turn/pe,LOW/eps/pb,HIGH/eps/pb,LOW/sps/pb,HIGH/sps/pb,LOW/prof_mar/pb,HIGH/prof_mar/pb,LOW/roic/pb,HIGH/roic/pb,LOW/ninc/pb,HIGH/ninc/pb,LOW/cfo/pb,HIGH/cfo/pb,LOW/cf/pb,HIGH/cf/pb,LOW/sg/pb,HIGH/sg/pb,LOW/mom/pb,HIGH/mom/pb,LOW/cfni/pb,HIGH/cfni/pb,LOW/art/pb,HIGH/art/pb,LOW/goodwill/pb,HIGH/goodwill/pb,LOW/leve/pb,HIGH/leve/pb,LOW/quick/pb,HIGH/quick/pb,LOW/a_turn/pb,HIGH/a_turn/pb
1997-09-30,0.09626617053111915,-0.12271968585803092,0.17031660962014872,-0.2197749539205819,0.08535934039962967,0.016596173183904578,-0.18266842708890066,-0.17423395702121233,-0.039405216878137535,-0.019052953181819213,0.06197639947819763,-0.16082259453835235,0.09679089671824752,0.09819055624542279,0.08046700280581155,-0.06632328717732176,0.014274823584618571,0.07538940248191171,0.13539226341998173,-0.020202556773549523,0.05869169431911497,0.10508112496891198,-0.12253358333643206,0.538344508869184,-0.027060843076926983,0.22552903599396915,-0.06721524859168962,-0.211655567246471,-0.047512215880870644,-0.1285415257968043,0.0066839777258431935,-0.23297000860342662,-0.0205235628552731,-0.15817758949677388,0.1216605844937344,-0.08484056493693955,0.017342397727388912,-0.2758337825137829,-0.09657198668369996,0.1245429336167968,-0.015294762805353773,-0.12102045414909211,0.03603817111468019,-0.013915144487055855,-0.10485545385063796,-0.011934405849108019,0.04377036863871264,0.12658612340898667,-0.00035795834908235863,0.04353579573943093,0.17358859522571757,0.12475768015692568,0.33543131975772444,0.9197981491950726,-0.048334642239186904,0.20627313779575843,-0.15125096135689764,-0.13963479626901926,0.10660639306875898,-0.2283751604499345
1997-10-31,-0.13557754400541025,-0.033891514093807855,-0.17528795046516762,0.11654340085134068,0.04765176891368978,0.16586921214512942,-0.2692761278066559,0.38532599536056283,0.12452507045953905,-0.04552574644985833,0.08219852424100534,0.15838206638567515,0.12614154944537934,-0.0019824287757185203,0.15602877175047805,0.20962946643427552,-0.32900013359235325,0.18926939839415133,0.1339547240511381,-0.1423650112437535,-0.01520336025756825,0.12132673154113605,0.35147128252645865,-0.7250649920824324,0.2145020028860914,-0.15439848109343046,-0.30286897502709803,-0.12522727991461072,-0.2961317711222527,0.3534189460677246,-0.06695092948910968,-0.16340545594803374,-0.10353121386157715,-0.014330017852316036,0.197590195658812,0.024191835072529436,0.014429911560084075,0.10835017252178482,-0.08217066010496618,0.09089596893991549,0.195141603058401,-0.013509978490875924,0.010683683194779385,-0.009825585972166456,0.15552122546217004,0.2374312051463398,-0.17852041402443503,-0.10641448515263914,0.12955949676458842,-0.02554888735820725,0.03443510578538225,0.11038263640805222,-0.26476955689241194,-0.9121697099496184,0.1699485212360156,0.09876404606820702,-0.3077186638995618,-0.02095192992922937,-0.22157105161203688,0.14716754471245633
1997-11-30,-0.2581112529871974,0.015636871010019714,-0.14289138459574544,0.12036096087221727,0.1390058932128832,0.13734180788934808,-0.1693349493423767,0.19203546159091428,-0.043779371445875584,0.10230508463915804,-0.18281003749035246,0.03437941257633468,0.03871995700858065,-0.0017753283213023177,0.12984993746702264,-0.13118684488105117,-0.12784627595273632,-0.025553440905552227,-0.137030036525712,-0.21548686393756852,0.10381597367626885,0.03902710353225802,-0.4493753023642374,-0.19476955672382595,0.054390077199371833,0.07757439808481907,-0.42116221117597535,-0.1679461402012911,-0.11866543141312064,0.2816851578503175,-0.17230812574321472,-0.2251094954492867,-0.13209556340344586,-0.04766013382402992,0.14610712481626614,-0.07398092329643441,-0.03520008402179093,-0.1883622763190512,0.12082247851188159,-0.05505918335216032,0.0026424980568302016,-0.16349336539549264,0.015984610578839053,-0.14011476897147704,0.026946893400984707,-0.09836788525701438,-0.07696200081838114,-0.1450580345845581,0.029525739520721725,-0.24290185198984782,0.08055714093735895,0.011501280723617953,-0.5273554829694539,-0.5664128167499235,0.1861752513280494,0.033457178374636916,-0.29670221021066967,-0.11710539799926642,0.0292016368846861,0.1738168532272532
1997-12-31,-0.19712304400714692,0.01938137887249848,-0.29971890035300414,-0.03495284389163037,0.024684968726164904,0.2099658702831356,-0.23848119850517882,0.16461425050805278,0.031231241611108154,-0.0809451685779185,0.1376212201176702,0.06124360101011249,-0.11985522353115499,-0.1860398963940854,0.09692684681697317,-0.06790468687605192,0.06221333230472137,0.11192860773419697,0.0905293306503052,-0.31127012944922006,0.04711294471231892,-0.0472215539229989,-0.13859496690681078,0.5268368311769739,0.15457621446127487,-0.08288008764952338,-0.3625241112550538,-0.1475734344913989,-0.31129997376048807,-0.19375934113179527,-0.09270940885044092,-0.16791177709041455,-0.0008146940470748987,-0.12267678390751725,0.13358241847584623,-0.054260868213571664,-0.008884185714570609,-0.04211177751516416,-0.05645048859324961,-0.16918656228266515,0.2147057283752993,-0.1854539257088079,-0.07855712956463957,0.035587862979194876,0.21134393880304106,-0.12073528633901745,0.15449422062635082,-0.010717311413666832,-0.028485441332828283,-0.34553026193393177,0.12810085309326805,-0.04855823133746783,-0.018769849993954067,0.4827678316776753,0.12901597997646355,0.0848215627670375,-0.3704897860436763,-0.18455412061977047,-0.18155116584624148,-0.14899091390844363
1998-01-31,0.1272492042829313,0.07838093026316438,-0.2496929096780185,0.2004033619310959,-0.18057239916452117,0.04699265436932982,0.01638396646061294,0.03584465808045003,0.10426975669004057,-0.09407004277256666,0.061793943493655044,0.18714651755937536,0.13100289847495916,0.1598486672517043,-0.07355666345115547,-0.02597761995495457,-0.15549896476048408,-0.09893312345514586,0.00900381304148452,0.004777365151124677,0.16980387106406458,0.03609565782697126,0.19909963926685942,0.0011181930365924855,0.1428895337526948,-0.03376267742844938,-0.12825733194437278,0.12328713092769879,0.07112670949110987,0.0676602951880479,0.04122098950823255,0.1964082831435907,-0.037654179424706356,0.27947779986018123,-0.1536193085677095,0.1119061538446821,-0.07634178942554437,-0.0006943897898609662,0.04472734719341548,0.07426653752208418,0.07335459049794651,0.21745271728565324,0.14271491800849745,0.15234342242428592,-0.07118767778398963,0.06210018389950132,-0.2813196026632204,0.041193517422500346,0.054630953421992506,-0.07294340721386035,0.12413642171546377,0.04858271764175827,0.5719192043146964,-0.6811449188308745,0.14574428664996852,-0.10598900022451611,-0.07834399275625861,0.24155992669070928,0.07653070305881288,0.04957995619926574
1998-02-28,0.1014365841227335,-0.08499131103029846,-0.03587690451117129,0.03707578288432471,0.12519566222349468,0.00780252373665671,0.11448240661145671,0.015828244229813018,0.0028133791685401224,-0.029785356442120266,0.23845160451597622,0.12043237779478122,-0.040855215751687296,0.10165791695353808,-0.12100458093930688,-0.027210004788450162,-0.03496786373044592,0.010020192289807245,0.1270073027640779,-0.1426357251622576,-0.0588914177320618,0.027642453808033172,0.27109045553561545,-0.10495597881198686,0.0521030664648013,-0.28258058276737863,0.2004354932872375,0.29310301768534397,0.14944212323203537,0.08347122713763266,0.038433735132696926,0.230014851633072,-0.11493739907752629,0.19182765808743624,0.08469171794534933,0.04431219870858076,0.13490635402274254,0.08786007909924422,0.014956554640247338,-0.016365597302322697,0.1640140303195438,0.2183915632442806,-0.010630765948013082,0.1272250808571311,-0.13927043878424566,0.1335905758520105,0.09496993074226749,-0.12994141099644366,-0.028260685397750732,-0.14299044770237734,0.008167518644626247,0.14723913103392472,0.24422357905430428,0.003468260211498103,-0.09069257280744154,-0.26805404952349615,0.30617281032307675,0.1899190029734856,0.03135302805033721,0.12899263298084568
1998-03-31,-0.049669859469082527,0.010988721789207944,-0.21510703236809003,-0.050996297796640985,-0.015801332535043452,-0.05395667633692729,0.05865043834092555,0.12754897087426284,-0.13367576924477298,0.16159013992210916,-0.06808964986866639,-0.011914091201224861,-0.04811841994429688,-0.08224414936633191,0.10986932523120296,-0.07996660722647765,0.23290965992655374,-0.23379280306734235,0.07387898237321028,-0.15607935320475463,0.03955734648728159,-0.04565883762964688,-0.31012221637922455,0.6938232442484795,0.2743257443014296,0.12443658914972759,-0.25768264151017567,-0.044515164157692175,-0.3156498854765897,0.11659213278789317,-0.04533953316870582,-0.06724870994720838,-0.2547169638700753,-0.01600971555350262,0.01708038413425342,-0.09422781933710986,-0.28839486936227643,0.03932872361313218,-0.14258006866954223,0.09058317837138266,-0.14127528130685993,-0.0011523793137765497,-0.04302272083853499,-0.06032801187902888,-0.011565427860733321,-0.03252565977191557,0.03010281558718573,-0.19932952719248928,0.09148034237568464,0.08243291557286823,0.10255699569720396,-0.04725478920654336,-0.7341442357138767,0.35472987563330155,0.21179557292823964,0.13463228882933956,-0.19745152910130392,-0.06776358540549361,-0.28636958658563344,0.022911635375052957
1998-04-30,0.30321449527638566,0.00894774897491282,0.25299621384563,-0.01818672733917678,0.09353184494970278,-0.05988017228688245,0.2833154722821888,-0.04723868167185113,0.32993960458804633,0.02619310966377534,0.10511506696985821,0.13577051852827013,-0.0749683949405683,0.14608759057482293,0.09235601560238758,0.05448778669487853,-0.0701924194867169,0.02935523764106516,-0.03582426906545081,0.01097406171670209,-0.02796221197527557,0.10937851855771796,0.18188740372255766,-0.03447934144453415,-0.13585180024606397,-0.08742985975474707,0.008182350907683229,0.145692911510896,0.02227206435649653,0.03842814094293785,0.29343772969098725,0.055936396413564,0.3162410846024875,-0.10415865994962224,0.07535538807316725,0.2281505437368462,0.14584246938316753,0.06229467618021739,0.23659136906138734,0.2222099055060333,0.06508977592177623,0.20595086269857227,0.0015849081930512387,0.022949523624332415,0.13406719790197988,0.0271584839165045,-0.08943155818030285,0.06057490223832212,0.08939243413067895,0.0010054914298715835,0.07447467231333432,0.136135362224362,-0.4245379077463496,0.17313784766393195,-0.11384989426295175,-0.21569509249211072,-0.1018243234547538,0.2633280170051006,0.03673925751089909,0.10873917887143036
1998-05-31,-0.09488739447828624,0.16634621875385186,-0.2674737233447893,0.0372485528884572,-0.026362394408990436,0.1478852515336261,-0.27732795930900883,0.1788474552940681,-0.20643421319195607,0.12074561047149589,-0.185640060475306,-0.061411762034868304,0.059845575003519794,0.00899533562043824,0.055841952957057565,0.08043498150327073,0.26122399887262493,0.32356110820411405,0.012402454049188024,-0.3282925015833054,-0.0945611866064871,0.18043960381849,0.3237771813964234,-0.07421532146547426,0.32982739715277165,-0.008356369502443487,-0.29235204552049787,-0.1638310032125296,-0.2183796304022638,0.20374418534124933,-0.05045953881907279,-0.19251381562764908,-0.20938943046451292,-0.21834448124459854,-0.005537447783449128,-0.019709044488882315,0.12171953216921347,-0.16410887055483553,0.0030093404400189454,-0.2971457833769063,-0.14778693711517774,-0.13390579345037726,-0.02025425431128784,0.1924260770026991,0.023621483636809267,-0.15162666122871768,0.36684093444283133,0.19483762685981423,-0.16047542418200228,-0.13012547562773694,-0.031993438369662106,0.20342541663781946,0.11862674784231476,0.08553503310734006,0.18488571238502519,0.0051944782784078825,-0.12784459765124467,-0.221048813086506,-0.01329547714129091,0.12059350626935679
1998-06-30,-0.22427903714022196,0.24300467139901002,-0.13280535657821282,0.2891014657998015,-0.08459340726708542,0.4888046205190157,0.007972559446533254,0.21407776340847007,0.12680446166641593,0.054801653093830234,-0.17486625384828602,0.2390969421086124,-0.03512839775090051,0.1386824036602873,0.05229045019725805,0.28819133944931435,0.425896396788852,0.2651728489843355,-0.003108938611280105,-0.12633765933679433,0.1970457398117959,0.13334710960443732,0.3014069772999657,0.1887442165024208,0.23419348260156933,-0.30162829657894724,-0.3326424905852289,0.19647145892596196,-0.12624304786309964,0.13224028425447476,-0.20097950960009514,0.1539454110971208,0.06112580845907482,0.2776948326437005,-0.07022024561213391,0.2345470010654884,-0.10768263280763003,0.17516390959231476,-0.24521434990767838,0.19269007939319865,-0.11037838330304013,0.2620887487754506,-0.13283715769636442,0.03441168339450401,0.07835544377052357,0.36779773235500884,0.3435094477860883,0.3338251808965666,0.15068857053473506,-0.10007476887679419,0.164560614136619,0.14488021495689438,-0.38348427162731474,-0.25388080261440227,0.1386115882731635,-0.25617590367960763,-0.22738309688830943,0.1462227927929689,-0.02078247281547163,0.07419332738880088
1998-07-31,-0.15761220724197475,0.039386638600123196,-0.12302643179477807,0.04923619011299394,0.13025822544404558,0.06571559747181072,-0.09318570266666623,0.18472176152614125,-0.04383084722270724,0.07704548034324449,-0.20409443372306918,0.07113396089361337,-0.11275818022962276,-0.13819448235637763,-0.030144646574571454,0.18074316931749704,0.2331730805333351,0.10083051457019727,0.025165974805829744,-0.044206856237640556,-0.05515528164808103,0.006187384624220867,-0.13032749451611672,-0.3843244984659662,0.06634434011658247,-0.015365464741527021,-0.3647013796061661,0.07066573060956412,-0.20154760318284215,0.11656876743625184,-0.29863354647673007,-0.07831157659296437,-0.03578129446426155,0.11657066160518226,0.010197726694391337,0.1284530128804926,0.06394818373613535,0.049417869999678926,0.08838443273741635,0.07666032294204551,-0.25127386013390574,0.07324436541702754,-0.056599569207570526,-0.01826420075727545,0.011579344556126876,0.2053708124872072,0.32623733207190064,0.08817090802884729,-0.10454864637627943,-0.030749908879819803,0.14386355264913048,0.012889878944237133,-0.4052902850007711,-0.13501322333842,-0.017500021888112432,-0.04891026513195829,-0.2264204242852641,0.011567630302940595,0.03334309209428808,0.03712531779062948
1998-08-31,-0.04073771168841576,0.15588062343675463,0.016519366781256806,-0.10500328057828642,-0.0689255473620413,0.1880802590300554,-0.06654487775472018,-0.011083904223783338,-0.03937110791077367,-0.005447964803453019,-0.0428741513429028,-0.022162644119403843,0.028489570500247488,0.026161856850441187,-0.12317746234537867,0.034465723160348495,-0.019751860122419092,-0.08038990937174147,0.07451649992965922,-0.12414692237550203,-0.2002536491396083,0.02856967059727513,0.29613180710216097,-0.03511660293945564,-0.08131015496202858,0.11315846231894801,-0.2736631530147383,-0.2763594141616688,-0.09232760478223641,0.12381944068305824,-0.11882868615326134,-0.06646913022063713,-0.0836528462102682,-0.23374533984897383,0.08119862971332531,0.15369435022293174,-0.05620711990020424,-0.14227451255492005,-0.038996990870731864,-0.01613491622218984,-0.15396527149362915,-0.1562697765300121,-0.026328908807861377,0.024600225478163245,0.061158784498726776,-0.12160462356275337,0.06339645810280219,-0.2083236871713006,-0.029763834138220577,0.03656447979795101,-0.11806231446212838,0.03484621890123771,-0.22253756642845285,-0.23298736935896805,0.099850315981679,-0.0074562216147891925,-0.3096948235727894,-0.3001767166475248,-0.31926183883162745,0.1667870134415494
1998-09-30,0.1056338781827175,-0.24507174776784302,-0.1484854529785247,-0.06565978722580934,-0.01571666283914644,-0.2161548956288407,0.18620292544303418,-0.0478996877359247,0.10924644681422777,0.04760244292309497,0.046993150610542045,-0.04204706027232026,-0.04830590831089511,0.07881521680115817,0.14365638179298035,-0.04114067057909051,-0.10394443388581528,-0.23224551159507792,0.2596944630513127,0.1837775487819516,-0.3216196698786006,-0.06330005732875452,-0.2477320667772264,-0.07790718562141853,-0.27303883237480253,-0.05584272769627825,0.06755591479756029,0.21998175848175638,-0.11842226012129821,-0.11175030750147188,0.020657211847213083,-0.05021662939900248,-0.12418436919745253,0.07449652294936185,-0.2040947076672666,0.012799703871806057,0.011575381005223522,0.14000166046625756,0.06876001903201721,0.0951706865405185,0.07481049856599158,-0.05156506286154634,-0.09109296363883143,-0.09813517577272675,-0.001768594339860903,0.08968226280917861,-0.28865182320151034,0.026454916146393514,0.1861634637542029,-0.02219147616290504,0.01172530402113753,-0.07302781597035758,-0.5066623940736864,0.0797412983675486,-0.27694120028736957,-0.042141575811193564,0.07792813027728596,0.25008977622131107,-0.10353175210912759,-0.17605213853754284
1998-10-31,0.08509294511360627,0.03416369835448864,0.20656394775836204,0.04595018368956966,-0.07407584210118824,0.04683977882631631,-0.0018730583344968407,-0.11457434915694462,-0.052835323992550684,-0.10073340747606757,0.09158793184442487,0.15311073352675195,-0.05730707993768637,-0.0453446659238743,-0.07748449019094411,0.03062026789068912,-0.4594078549428638,-0.39479509218661374,-0.02140144915682562,-0.19377700873473436,-0.3050810556575834,0.04667723394213961,0.4612741553561071,0.4889587793328485,0.12679374083430484,-0.019374569749814545,0.21318003564829693,0.13953896946713792,-0.0322613632460749,0.08510088326316471,0.026709845147019098,-0.06516078387147779,0.17287469101165054,-0.07562862015358125,0.003335460015066094,0.024408822843739776,-0.02832992857483624,-0.17294216071565316,-0.028055648884570527,-0.038617028659008776,0.0872824222349569,0.12313754749708662,0.08990259065063588,-0.054436300603323065,0.03788589859637042,-0.09769791555669523,-0.4697394752979687,-0.43574345887635546,-0.13474493588598385,-0.06027179662189233,-0.2847101529484025,0.0579921094474054,0.5798338594087827,0.09399664008292191,0.0027310309969543443,0.016912262603322438,0.35123918554912553,0.011683269578777425,0.040688311312782915,0.03632679223779725
1998-11-30,-0.026878225470470963,0.1760651831179533,-0.02470253342872089,0.23672832948316,-0.017813672843294163,0.22490858056914745,-0.04554369791174194,0.13268582277129012,0.055166512175915436,0.1508160743828319,0.035299762078948124,0.13242730061346175,0.04472150338625822,-0.006875458821899062,0.029586758564946757,0.22454916015299933,0.03799784813555615,0.0718041727735566,-0.23219785916515912,-0.3729333505922291,-0.08290603414784367,0.189217771888507,-0.18381631642935803,-0.3525032310682606,0.13354418748427613,-0.2684687656395371,-0.1739728658378143,0.05171781714963554,0.040411691702146244,0.09749437560961008,-0.0701232892210463,-0.004648615092454873,0.0782214474243509,0.24466898927436137,-0.0645462664175226,0.13248240797001165,-0.025011308374719803,0.13156427675695956,0.05298429015741786,0.11179538784526213,0.06684948599807229,0.20157340620241637,0.07854541400730089,-0.00214131196948824,0.010091336109087596,0.21222025809244857,-0.03632670657716372,-0.034356376717406725,-0.2969728747835788,0.17336326354015727,0.2049114116726754,0.2707900586286472,-0.17646615630992454,-0.4457085664186047,0.03827681662421849,-0.25977333710553824,-0.23270477689791152,0.09168224606033724,0.10435612854975954,0.11459290518215885
1998-12-31,-0.00950451473122867,0.48110203701176846,0.17517623254497083,0.3677060884641221,0.18598576882144588,0.16269843640340395,0.03317365377560667,0.17342600016212867,0.17354200308892834,0.2534756227319365,0.007665096217957561,0.18197598591319342,-0.11382339301958451,-0.05758167745676003,0.15565829388641364,0.2756456607626842,0.3573917207022637,0.41514387359957816,0.13301585132214802,-0.05821526806257302,-0.039446244180560905,0.13754134261101375,-0.14091644785922877,-0.16610689096377435,-0.22360438209295397,-0.23268733291949256,0.1450527942800222,0.08397674656015611,0.008179242656802296,0.21013137201080767,0.15917318984833764,0.1912721098422001,0.13196452139144826,0.2817115386133836,0.16886986047332003,-0.008256256382262349,0.00568116884201146,-0.02311636289087317,0.22954210995583185,0.16550594675733754,0.139329116400905,0.24360751863624386,-0.07452667537182074,0.0009969918869160023,0.23857861274884135,0.2909937525006445,0.36650211545389894,0.46100999550322164,0.08028228007462335,-0.03720515345874582,0.059668189394099014,0.16564794746562314,0.07081876043365126,-0.5757074108709578,-0.16073320024282478,-0.23827480083473673,0.0032694486436936543,0.1505704525614438,0.14788240264182434,0.03276721485424936
1999-01-31,-0.05255994632069241,0.20914890151833707,-0.11848604086915604,0.2649621846539734,0.06987130809588177,0.13625343583473826,0.0014511351303297757,0.09020698538419432,0.04614997173356984,0.10270411759370923,0.19994327373622078,0.24451658986625016,-0.05441562805897508,0.006193695262998992,0.06796821945372593,0.08690511464541575,-0.047660537925905945,0.280310900946828,-0.025773608969725748,-0.17878910490910505,0.020934605885311167,0.017329956317054165,0.242110858162592,-0.16173590209417124,0.04078692579392035,-0.2966862924081248,0.05433523187941113,0.4133813573775298,0.11465825426360889,0.08218579834274888,-0.011603523848764856,0.08548672655604274,-0.1873741685807804,0.4025895088389213,0.041531351581423216,-0.034809884865623544,0.041303541902526206,0.085148737651076,0.00826236809217397,-0.018033725523049708,0.24596216708501858,0.2051901750764288,-0.12238271436799039,0.06524397267894982,0.03887523816645514,0.10785438829189704,-0.16628721994690546,0.39498229211975794,-0.084939384122506,0.32290164279720196,-0.10541352454591793,0.05023452631133699,0.3185086120230675,-0.1983270382999985,-0.005959003146196258,-0.16840580963147297,-0.032667363511988026,0.4457786907480982,0.1765908672618319,0.018761559212690942
1999-02-28,-0.02869532003591806,0.046201129982917366,-0.15885461842631593,-0.05291666975674844,-0.005880649370308067,0.06084633573047006,0.054464402166858765,0.010342068060976504,-0.19515402139249366,0.049368182213513745,-0.10363080888424454,0.017868210759793723,-0.05788219369146131,-0.01711772530472845,0.012365558440779035,0.00710174720335306,-0.28645841588347437,-0.28640224543793547,0.11641039702639584,0.13356899584747972,-0.0020152966033652854,0.06321181109427573,-0.22427565322895165,0.14393885894305647,0.09923136774574547,0.12284706246383212,-0.11331633109660505,-0.3131273206114088,-0.1003916626964061,0.03366342827120749,0.018480909093751094,-0.13482159998234416,-0.3363393465064005,-0.06977030180057693,-0.04806244184109739,0.0041807797714486766,-0.12297499971181948,0.019637276198894552,-0.19171840574286172,-0.07326900706457949,-0.08536280239488882,-0.09622497209995258,-0.015380157477792596,0.007064290186507617,-0.2527606669036522,0.008929249219642091,-0.24539972937728086,-0.1035277513969691,0.21247465870504897,0.04158667405083988,0.24955313279241872,0.06402320820923024,-0.22426182327943722,0.051209980994436625,0.13399067214680474,-0.03449327270928054,-0.23761057546163536,-0.19596016717439216,-0.08090437640251597,0.12330225927500799
1999-03-31,0.05497368719256195,0.16463266287598952,-0.17118158386619123,0.0449944250588541,0.08891776086662827,-0.05251841183618389,-0.14143656459956666,-0.01236983495172831,-0.036647030020413376,-0.026433615092320627,-0.09548293385494167,0.11510895888129365,-0.1106973765731948,-0.017416202421943177,-0.04564201248280957,-0.040497530444972334,-0.24705378502678402,-0.08867219605534606,0.2078147448771978,0.09988794357839806,-0.11721612172035292,-0.01732027053951709,-0.03353777404753125,-0.046238117474009875,0.1804014320623098,-0.0020179237903557483,-0.10852965157036076,0.061829340412949824,-0.25882268801190944,-0.15594570293169574,0.019574507729190452,-0.10749864411817651,-0.08322102515021916,0.1503174079245093,-0.2061656064876246,0.015762343747045625,-0.05357468011515912,0.03751302633617513,-0.3320442298870661,0.10815178626999612,-0.11351638299011893,0.09617113306570707,-0.05861726764612984,0.03685629468750042,-0.30687573900768417,0.14085812383199012,-0.21940075015743968,0.11326404602773167,0.2795725628084845,0.1894748741745098,0.009166704719183174,-0.014415857814034668,0.018064846513127657,0.0019503899848788413,0.0901861234043906,-0.11571067903082555,0.06342005542232058,0.2434670646591619,-0.2547087587725225,-0.1470944631611785
1999-04-30,0.06319117931303676,-0.0043991015420524245,0.003880928633397247,-0.21014822331381577,-0.01672905202224144,-0.03335055219045248,-0.013845677762496084,-0.21651617392975636,-0.08690708373434987,0.02017279129602739,0.06009690294213655,-0.06040150346122008,0.11117868103529198,0.12892825698169547,0.0171950024516766,-0.24939700021919145,-0.121459892657007,-0.25263108838162585,-0.04146164025095774,0.18084499219025818,-0.31356102285157317,-0.055921558930039555,0.14521834956218377,0.1766092681378041,-0.018657490627780826,0.19549985998183592,0.19743844358576063,-0.14822678248215818,-0.015623279444918911,-0.37270023899253385,1.260404328713788e-05,0.06261762643422784,-0.06980320535386973,-0.12765078121804496,-0.027297546241277858,-0.13569543672412057,-0.11762704209410091,-0.17092097435875026,-0.14009226787993584,0.034131560467903985,0.06990569789599928,-0.012882438609591785,0.1268100994868825,-0.018749553238526548,-0.10659474172601693,0.010439705727220647,-0.2691849679398145,-0.31835485488709214,0.15290397401998213,0.06282191710526913,-0.33403998577872895,-0.11618009185348561,0.14493148915273368,0.2980798785506796,0.005918806691972101,0.3161297411473047,0.12008321221800666,-0.18199698340482365,-0.16229166043478135,-0.24490529136047942
1999-05-31,-0.06606000268938365,0.024602915693878086,0.053481674866235,0.03730238852183858,0.013238951877060175,0.25748670748341784,-0.05931387455723584,-0.06635370900124793,0.02704784229550113,0.042278991758878226,0.006993280259692742,-0.10885526447983762,-0.003909347947561064,0.281814927124248,0.03310800511679144,-0.09634336954543188,-0.25025758998655634,-0.07730930211900629,0.08429693357995752,-0.10482043996593493,0.053732775656296125,-0.08965269880880479,-0.0016478236523884294,0.03834651633140651,-0.06103623143245742,-0.01071130201901237,0.03655510204025903,0.06347358809350985,0.1318005078064886,0.048740220792948714,0.004698568409755121,-0.0034249025506185755,0.11684957983106616,-0.1719902183455829,0.31973434370436826,0.028373104145538175,0.09345612624170432,-0.006324952082697291,0.02146618928473284,0.06985480785677593,-0.0002923528560589421,-0.22704937441684725,0.1956479518081404,0.046189044341580936,0.15790442221849693,-0.27747655860501685,-0.14078866956710365,-0.13555689752105227,-0.13363251345909716,0.0173810719553933,-0.09078194030669626,-0.1264307338481307,-0.011514657540490471,0.018055627314158523,0.034380585802140484,-0.0770547977378676,-0.09873831826612892,0.17292554139277969,0.1232092576795719,0.07666015035212222
1999-06-30,0.004104712013002711,0.2070757163632448,-0.117284091821105,0.1582280834009313,-0.06744303517631144,-0.11643889224423196,0.0724447233959902,0.04445586132188577,0.04391924541697793,0.2172588428616444,-0.17391688230078803,0.23657275140012546,-0.015962898911178903,-0.024618473940164923,-0.04951856556124781,0.01723522196728599,0.2102856683356338,0.3034048414228672,-0.22625205889166336,0.026831923654885972,-0.05949250952419892,0.136243559613458,-0.1384170845728976,-0.25972429438065564,-0.09127406817291507,-0.3223957243671945,0.19104362369551045,0.154837173609112,0.16839985843117689,0.19632657931403946,-0.04388860016382885,0.17121562125876685,-0.2760621187381129,0.32845398836112416,-0.1846829071082994,-0.15804865866192577,-0.09856193463163973,-0.09591084853161883,3.5530794396344435e-05,0.21620379087828417,-0.1370642801357271,0.02196385359177892,-0.06726603277555357,0.11085538346380537,-0.05064530440887583,0.18049668414347794,0.2669712730619975,0.31906660958041105,0.28114819633370297,0.1676886021905692,-0.002578512369063769,0.14500571563714576,-0.002007630554611515,-0.49132862988094167,-0.11671121213462732,-0.18441314198677594,0.11020418155433394,0.2079443009382128,0.051456302438723164,0.1211584817183674
1999-07-31,0.07333705597740423,0.16616840563945662,-0.10320556624699968,0.14787870799820899,0.09229323294288898,0.1259663187040539,0.1504261897978824,-0.007432316538091312,0.0237886157081744,0.10787984597559189,-0.10881533456639769,0.1997779428776806,0.03284635604676531,0.05620023703691861,0.09038778201771713,0.10840403135606798,-0.09050570760299544,0.13109041446458025,-0.08653864900300812,-0.014718031369650565,-0.43594674840892783,-0.10041233172161151,0.0667790603567594,0.03293096047681214,-0.22900158126692002,-0.11123444602489502,-0.04741560985667706,0.16503157623171352,-0.1453117189558912,0.10077038092444761,0.08719640488938915,0.214723828186946,-0.07078319480696366,0.12767567850854505,0.10542034604556204,0.06504474666418884,-0.0069300788982866865,0.015773460305364244,0.07052786648764466,0.04048092312258058,-0.10032267702137201,0.25066681261511436,0.04253121091007524,0.0633608736270048,0.035218402238810224,-0.026495518383977557,0.05049280027288986,0.12526721837525498,-0.0756205751850284,0.07169346441837549,-0.5229468124713539,-0.0600719782292781,0.10228089089413882,0.04959379557049493,-0.18812762642288,-0.0846332354135141,0.013135750453805415,0.10249650220890712,-0.22940982559333625,0.22544716766072834
