Date,LOW/comgro/pe,HIGH/comgro/pe,LOW/comgro/pb,HIGH/comgro/pb
2016-08-31,0.1310328084648306,-0.14033505216175649,0.19053129027865948,-0.2282463458684196
2016-09-30,0.02929884638584849,-0.30622766487893066,-0.15710077543937492,-0.09127956216004446
2016-10-31,0.08049525483086861,0.21488976825846914,0.17745743913048767,0.08187442929470555
2016-11-30,0.03202444645972644,-0.36749274063507553,-0.18906932392303458,-0.06310495302093413
2016-12-31,-0.04993780287666671,0.1541601960528627,0.05287539222176488,-0.028121091526803362
2017-01-31,0.2309541313235909,0.06709929370948142,0.30885954044305175,0.08401892320261833
2017-02-28,-0.06907797118790233,0.29057880105708234,0.1512767000427919,0.19246650330543502
2017-03-31,0.05180912041373118,0.07867244621193403,0.07515385598183366,0.024694913467165496
2017-04-30,0.10322561910093805,0.3047835487919631,0.1226635797460386,0.17143824536614988
2017-05-31,0.07603651140836316,0.23442679991233403,0.1599921495925548,0.16669284408752763
2017-06-30,-0.04822478270001888,0.16206401619184616,0.10839834034673215,0.009962480064862717
2017-07-31,0.10607748017950587,-0.04656618838970769,-0.06124625410113856,0.09051154793492411
2017-08-31,0.1287155569922633,0.28643220320296076,0.1501095576879979,0.11182761694574818
2017-09-30,0.03934127011964568,-0.40397532072341913,-0.3454843248121663,0.02086908904832098
2017-10-31,-0.04958636692964132,0.16514699969509095,-0.06770518724725234,0.06876291780167068
2017-11-30,-0.05704643865000972,0.062455106573990705,0.009747440908733826,0.007138259726939146
2017-12-31,0.0023316806999563516,-0.15205027471999227,0.04213958397608695,0.0032690789564147416
2018-01-31,-0.013299945336941107,0.07364598346599116,0.03607560520782292,0.08231356658122725
2018-02-28,0.009049056410094692,0.11977779475351134,0.056586123517702314,0.051613920882515624
2018-03-31,0.0797994942525384,-0.035756601980367016,-0.045846739794458684,0.12227250413709044
2018-04-30,-0.13402726523514574,0.0802722796349309,-0.10182354912398814,0.16256128423829175
2018-05-31,0.20633073050307535,0.10720755320023315,0.10064844515760854,0.11654606886199363
2018-06-30,0.039303196422058116,-0.07668245355246596,-0.05558231828045264,-0.015286122811508464
2018-07-31,0.10770643166131778,-0.055215933428958704,0.04479478207923004,-0.03510823746156575
2018-08-31,0.24170570020326795,0.2382989809067489,0.11343851182121577,0.35495705839283437
2018-09-30,-0.15131919568000468,0.1432911222982455,-0.06929589345028543,-0.10056623287807281
2018-10-31,-0.03915074246564409,-0.15268373001620833,-0.044537209129090004,-0.20737921071138843
2018-11-30,-0.04476366320816985,0.12384975698881134,-0.046353803738047386,-0.17179786150333853
2018-12-31,0.04223321486124915,0.09168442131813653,-0.06509700910966736,0.09893401321068682
